Unnamed: 0,chr1,start1,end1,chr2,start2,end2,status,ctrl_signal,rbp1_signal,log2FC,log2FC_clipped,condition,distance,loop_id,comp_switch_A1,comp_switch_A2,loop_class,source,CTCF_signal,H3K27me3_signal,H3K4me3_signal,rad21_signal,GC_mean,GC_diff,E1_anchor1_ctrl,E1_anchor1_rbp1,E1_anchor2_ctrl,E1_anchor2_rbp1,delta_E1_anchor1,delta_E1_anchor2,loop_chr,loop_start,loop_end,gene_id
1075,chr11,1690000,1695000,chr11,1945000,1950000,shared,0.0158455618491703,0.0138563246370779,-0.1935341792675875,-0.1935341792675875,shared,255000,1075,stable,stable,intra-TAD,ctrl,2.3493052,2.1070745,0.188543,0.034311134,0.6313,0.029,0.4267212208557813,0.3636045139394742,0.3344998847887498,0.4508272121784905,-0.063116706916307,0.1163273273897406,chr11,1690000,1950000,"ENST00000252898.11,ENST00000341958.4,ENST00000381905.3,ENST00000381906.5,ENST00000381911.6,ENST00000381968.7,ENST00000381978.7,ENST00000417052.5,ENST00000424556.2,ENST00000430303.5,ENST00000464897.5,ENST00000468473.1,ENST00000475245.1,ENST00000479089.5,ENST00000479276.5,ENST00000482118.1,ENST00000483280.1,ENST00000490707.5,ENST00000494431.1"
1076,chr11,1760000,1765000,chr11,1825000,1830000,shared,0.0328527314470266,0.0362574834271139,0.1422654691284085,0.1422654691284085,shared,65000,1076,stable,stable,intra-TAD,ctrl,3.5565858,0.44731185,0.1978982,0.028745078,0.6308,0.0123999999999999,0.4267212208557813,0.3636045139394742,0.3522981957290059,0.316218291702098,-0.063116706916307,-0.0360799040269079,chr11,1760000,1830000,"ENST00000417052.5,ENST00000430303.5"
1077,chr11,1830000,1835000,chr11,2000000,2005000,shared,0.0151963646991525,0.0151460765804706,-0.0047821126320854,-0.0047821126320854,shared,170000,1077,stable,stable,intra-TAD,ctrl,1.8272371,0.29428414,0.188543,0.028780438,0.5952999999999999,0.0845999999999999,0.4267212208557813,0.3636045139394742,0.5391015851956721,0.4587463615894372,-0.063116706916307,-0.0803552236062348,chr11,1830000,2005000,"ENST00000252898.11,ENST00000341958.4,ENST00000381905.3,ENST00000381906.5,ENST00000381911.6,ENST00000381968.7,ENST00000381978.7,ENST00000417052.5,ENST00000424556.2,ENST00000430303.5,ENST00000464897.5,ENST00000468473.1,ENST00000475245.1,ENST00000479089.5,ENST00000479276.5,ENST00000482118.1,ENST00000483280.1,ENST00000490707.5,ENST00000494431.1"
1083,chr11,2425000,2430000,chr11,2890000,2895000,shared,0.0184359762879566,0.0215134576200266,0.222715594590055,0.222715594590055,shared,465000,1083,stable,stable,intra-TAD,ctrl,0.52206796,0.18834162,0.20493805,0.02356774,0.5948,0.0183999999999999,-0.2787543083100167,-0.2595520491834255,-0.421675428992501,-0.4096592813303137,0.0192022591265911,0.0120161476621872,chr11,2425000,2895000,"ENST00000155840.12,ENST00000335475.6,ENST00000345015.4,ENST00000380776.5,ENST00000496887.7,ENST00000526095.2,ENST00000646564.2"
1084,chr11,2432500,2437500,chr11,2522500,2527500,shared,0.0482771531697316,0.0498233489441417,0.0454813924770351,0.0454813924770351,shared,90000,1084,stable,stable,inter-TAD,ctrl,9.592994,0.12948485,0.19651282,0.041066684,0.5866,0.0256,-0.4935386097863672,-0.482544963166815,-0.8042823860964426,-0.703647982558935,0.0109936466195522,0.1006344035375076,chr11,2432500,2527500,"ENST00000155840.12,ENST00000335475.6,ENST00000345015.4,ENST00000380776.5,ENST00000496887.7,ENST00000646564.2"
1085,chr11,2532500,2537500,chr11,2882500,2887500,shared,0.0339248942179231,0.0429680658355078,0.3409205199526741,0.3409205199526741,shared,350000,1085,stable,stable,inter-TAD,ctrl,3.36081,0.6591966,0.188543,0.024757482,0.6365000000000001,0.0554,-1.0418271336217466,-1.0729288012683385,-0.4541833006685729,-0.4687492812578993,-0.0311016676465918,-0.0145659805893263,chr11,2532500,2887500,"ENST00000155840.12,ENST00000335475.6,ENST00000496887.7,ENST00000526095.2,ENST00000646564.2"
1113,chr11,9162500,9167500,chr11,9502500,9507500,shared,0.014828991185242,0.0137307002862501,-0.1110152477681657,-0.1110152477681657,shared,340000,1113,stable,stable,intra-TAD,ctrl,1.3051695,0.0,0.21663001,0.03776768,0.4257,0.0262,-0.7024473281380844,-0.6052086523261074,-0.380620203949471,-0.3693476074768083,0.0972386758119769,0.0112725964726627,chr11,9162500,9507500,ENST00000365128.1
1199,chr11,34532500,34537500,chr11,35402500,35407500,shared,0.0034103056599926,0.0050658313760285,0.5708980041430468,0.5708980041430468,shared,870000,1199,stable,stable,intra-TAD,ctrl,5.4164543,0.09417095,0.188543,0.032073647,0.4341,0.0206,-0.2424429319123568,-0.2681974654565406,-0.178107890685027,-0.2165685502108069,-0.0257545335441838,-0.0384606595257799,chr11,34532500,35407500,"ENST00000263398.11,ENST00000278385.10,ENST00000278386.10,ENST00000279452.10,ENST00000352818.8,ENST00000415148.6,ENST00000425428.6,ENST00000428726.8,ENST00000433892.6,ENST00000434472.6,ENST00000442151.6,ENST00000524922.1,ENST00000525209.5,ENST00000525211.6,ENST00000525241.1,ENST00000525293.5,ENST00000525348.1,ENST00000525469.1,ENST00000525685.6,ENST00000525688.5,ENST00000526000.6,ENST00000526025.2,ENST00000526553.6,ENST00000526669.6,ENST00000527326.1,ENST00000527889.6,ENST00000528086.5,ENST00000528455.5,ENST00000528672.1,ENST00000531110.6,ENST00000531118.5,ENST00000531141.1,ENST00000531873.5,ENST00000532339.1,ENST00000533222.5,ENST00000534082.1,ENST00000534296.5"
1202,chr11,34920000,34925000,chr11,35395000,35400000,shared,0.0452708858327111,0.0533426888938845,0.2367070133483005,0.2367070133483005,shared,475000,1202,stable,stable,intra-TAD,ctrl,7.243689,4.7556314,0.188543,0.053471982,0.395,0.0575999999999999,-0.2020651387700395,-0.1860915735982501,0.1476044581123709,0.1680011619353824,0.0159735651717894,0.0203967038230115,chr11,34920000,35400000,"ENST00000263398.11,ENST00000278385.10,ENST00000278386.10,ENST00000279452.10,ENST00000352818.8,ENST00000415148.6,ENST00000425428.6,ENST00000428726.8,ENST00000433892.6,ENST00000434472.6,ENST00000442151.6,ENST00000524922.1,ENST00000525209.5,ENST00000525211.6,ENST00000525241.1,ENST00000525293.5,ENST00000525348.1,ENST00000525469.1,ENST00000525685.6,ENST00000525688.5,ENST00000526000.6,ENST00000526025.2,ENST00000526553.6,ENST00000526669.6,ENST00000527326.1,ENST00000527889.6,ENST00000528086.5,ENST00000528455.5,ENST00000528672.1,ENST00000531110.6,ENST00000531118.5,ENST00000531141.1,ENST00000531873.5,ENST00000532339.1,ENST00000533222.5,ENST00000534082.1,ENST00000534296.5"
1203,chr11,34925000,34930000,chr11,35480000,35485000,shared,0.0077216938268251,0.0065603612511126,-0.2351420909648384,-0.2351420909648384,shared,555000,1203,stable,stable,uncategorized,ctrl,0.5220679,0.6591963,0.18854302,0.023779921,0.3721,0.0665999999999999,-0.1310539197988796,-0.1175669036903351,0.0499750780321305,0.0493517622491153,0.0134870161085445,-0.0006233157830152,chr11,34925000,35485000,"ENST00000263398.11,ENST00000278385.10,ENST00000278386.10,ENST00000279452.10,ENST00000352818.8,ENST00000415148.6,ENST00000425428.6,ENST00000428726.8,ENST00000433892.6,ENST00000434472.6,ENST00000442151.6,ENST00000524922.1,ENST00000525209.5,ENST00000525211.6,ENST00000525241.1,ENST00000525293.5,ENST00000525348.1,ENST00000525469.1,ENST00000525685.6,ENST00000525688.5,ENST00000526000.6,ENST00000526025.2,ENST00000526553.6,ENST00000526669.6,ENST00000527326.1,ENST00000527889.6,ENST00000528086.5,ENST00000528455.5,ENST00000528672.1,ENST00000531110.6,ENST00000531118.5,ENST00000531141.1,ENST00000531873.5,ENST00000532339.1,ENST00000533222.5,ENST00000534082.1,ENST00000534296.5"
1204,chr11,34932500,34937500,chr11,35232500,35237500,shared,0.0085373543487497,0.0099704974209581,0.2238764208768833,0.2238764208768833,shared,300000,1204,stable,stable,inter-TAD,ctrl,1.8598661,0.3649122,0.188543,0.031532116,0.3997,0.0138,0.0499750780321305,0.0493517622491153,0.2557113124560414,0.3020206014550163,-0.0006233157830152,0.0463092889989749,chr11,34932500,35237500,"ENST00000263398.11,ENST00000278385.10,ENST00000278386.10,ENST00000279452.10,ENST00000352818.8,ENST00000415148.6,ENST00000425428.6,ENST00000428726.8,ENST00000433892.6,ENST00000434472.6,ENST00000442151.6,ENST00000524922.1,ENST00000525209.5,ENST00000525211.6,ENST00000525241.1,ENST00000525293.5,ENST00000525348.1,ENST00000525469.1,ENST00000525685.6,ENST00000525688.5,ENST00000526000.6,ENST00000526025.2,ENST00000526553.6,ENST00000526669.6,ENST00000527326.1,ENST00000527889.6,ENST00000528086.5,ENST00000528455.5,ENST00000528672.1,ENST00000531110.6,ENST00000531118.5,ENST00000531141.1,ENST00000531873.5,ENST00000532339.1,ENST00000533222.5,ENST00000534082.1,ENST00000534296.5"
1205,chr11,34995000,35000000,chr11,35390000,35395000,shared,0.0175754732027434,0.0142550621012809,-0.3020892086999955,-0.3020892086999955,shared,395000,1205,stable,stable,intra-TAD,ctrl,0.7831019,0.5061685,0.18980417,0.026820607,0.3945999999999999,0.1124,0.4039838659457233,0.3091357263826937,0.2557113124560414,0.3020206014550163,-0.0948481395630295,0.0463092889989749,chr11,34995000,35395000,"ENST00000263398.11,ENST00000278385.10,ENST00000278386.10,ENST00000279452.10,ENST00000352818.8,ENST00000415148.6,ENST00000425428.6,ENST00000428726.8,ENST00000433892.6,ENST00000434472.6,ENST00000442151.6,ENST00000524922.1,ENST00000525209.5,ENST00000525211.6,ENST00000525241.1,ENST00000525293.5,ENST00000525348.1,ENST00000525469.1,ENST00000525685.6,ENST00000525688.5,ENST00000526000.6,ENST00000526025.2,ENST00000526553.6,ENST00000526669.6,ENST00000527326.1,ENST00000527889.6,ENST00000528086.5,ENST00000528455.5,ENST00000528672.1,ENST00000531110.6,ENST00000531118.5,ENST00000531141.1,ENST00000531873.5,ENST00000532339.1,ENST00000533222.5,ENST00000534082.1,ENST00000534296.5"
1265,chr11,60822500,60827500,chr11,61182500,61187500,shared,0.0181906316111877,0.0177988748368672,-0.0314095932864244,-0.0314095932864244,shared,360000,1265,stable,stable,inter-TAD,ctrl,9.136181,1.9422755,0.20996834,0.033932112,0.4719,0.0478,0.3266652184760707,0.4410897827075283,0.2611841873264426,0.2259657565749072,0.1144245642314576,-0.0352184307515354,chr11,60822500,61187500,"ENST00000227520.10,ENST00000535217.1,ENST00000545580.1,ENST00000649393.1"
1266,chr11,60830000,60835000,chr11,60890000,60895000,shared,0.0282743786789068,0.0252367530952585,-0.1639690134553052,-0.1639690134553052,shared,60000,1266,stable,stable,intra-TAD,ctrl,7.3742127,2.931071,0.188543,0.058609057,0.4544,0.0099999999999999,-0.3633607986298731,-0.3017075855339465,-0.2087137856197392,-0.1964003247734272,0.0616532130959265,0.012313460846312,chr11,60830000,60895000,"ENST00000227520.10,ENST00000535217.1,ENST00000545580.1,ENST00000649393.1"
1271,chr11,61472500,61477500,chr11,61632500,61637500,shared,0.0393629252344822,0.0530819180552305,0.4313830640457021,0.4313830640457021,shared,160000,1271,stable,stable,uncategorized,ctrl,8.4836,0.28251275,0.20554277,0.047722567,0.5069,0.0286,-0.2087137856197392,-0.1964003247734272,-0.4428575496557432,-0.4038359067483814,0.012313460846312,0.0390216429073618,chr11,61472500,61637500,"ENST00000263846.8,ENST00000535826.5,ENST00000539008.6,ENST00000539246.5,ENST00000539468.5,ENST00000540677.5,ENST00000540831.1,ENST00000540906.1,ENST00000542670.5,ENST00000542836.5,ENST00000545053.1"
1326,chr11,77125000,77130000,chr11,77550000,77555000,shared,0.0164930794049868,0.01199875568872,-0.4589759866850833,-0.4589759866850833,shared,425000,1326,stable,stable,uncategorized,ctrl,8.548859,0.0,0.19360147,0.03860561,0.5174000000000001,0.1016,0.694533911074036,0.7885087243560578,0.5980632348386441,0.5721924719058422,0.0939748132820218,-0.0258707629328018,chr11,77125000,77555000,"ENST00000531028.2,ENST00000648180.1"
1379,chr11,95155000,95160000,chr11,95705000,95710000,shared,0.0309850578710786,0.0314157720937724,0.0199163742534818,0.0199163742534818,shared,550000,1379,stable,stable,intra-TAD,ctrl,2.3166757,6.5213385,0.188543,0.026848704,0.4251,0.0509999999999999,,,,,,,chr11,95155000,95710000,"ENST00000278499.6,ENST00000416495.6,ENST00000536441.7,ENST00000537480.1,ENST00000542176.1,ENST00000634898.1"
1449,chr11,119660000,119665000,chr11,120015000,120020000,shared,0.0199487289567078,0.0141284374331093,-0.4976949110033931,-0.4976949110033931,shared,355000,1449,stable,stable,intra-TAD,ctrl,2.0882719,0.6121106,0.188543,0.043691006,0.5247,0.121,0.8799579247210934,0.791166429536242,0.7770127967137567,0.7477247598407751,-0.0887914951848513,-0.0292880368729815,chr11,119660000,120020000,"ENST00000264025.8,ENST00000340882.2,ENST00000341398.6,ENST00000524429.2,ENST00000524510.1,ENST00000531468.2,ENST00000532197.1"
1467,chr11,124402500,124407500,chr11,124862500,124867500,shared,0.0049433030594089,0.003806374598289,-0.3770578074579945,-0.3770578074579945,shared,460000,1467,stable,stable,intra-TAD,ctrl,1.3051698,0.37668365,0.21656966,0.029165778,0.4951,0.1233999999999999,-0.6666887345888068,-0.6859595380787792,-0.556007538154688,-0.43086432907567,-0.0192708034899723,0.1251432090790179,chr11,124402500,124867500,"ENST00000263593.8,ENST00000436137.2,ENST00000525730.1,ENST00000533613.1,ENST00000545756.5,ENST00000618733.4"
1469,chr11,124662500,124667500,chr11,124832500,124837500,shared,0.0334905182041954,0.0305316408809734,-0.1334475719850791,-0.1334475719850791,shared,170000,1469,stable,stable,intra-TAD,ctrl,24.700336,0.5885678,0.21310326,0.074521855,0.4344,0.0044,-0.6240335884110884,-0.5985535655743933,-0.9062399773488016,-0.8711528341070501,0.025480022836695,0.0350871432417513,chr11,124662500,124837500,"ENST00000263593.8,ENST00000436137.2,ENST00000525730.1,ENST00000533613.1,ENST00000545756.5,ENST00000618733.4"
1481,chr11,128032500,128037500,chr11,128832500,128837500,shared,0.0065849239162384,0.0054375221384049,-0.2762174016700681,-0.2762174016700681,shared,800000,1481,stable,stable,uncategorized,ctrl,3.1650364,1.353707,0.2728912,0.037653964,0.4484,0.0032,0.6597294307794881,0.6314050189221366,0.4954567050553549,0.4657792118960429,-0.0283244118573514,-0.029677493159312,chr11,128032500,128837500,"ENST00000319397.7,ENST00000392668.8,ENST00000525404.5,ENST00000526145.6,ENST00000527676.2,ENST00000530924.2,ENST00000531611.5,ENST00000535549.5,ENST00000608978.1"
1482,chr11,128162500,128167500,chr11,128832500,128837500,shared,0.0098525209288556,0.0129077244322411,0.3896698690150619,0.3896698690150619,shared,670000,1482,stable,stable,uncategorized,ctrl,1.5009454,17.868937,0.188543,0.022647008,0.4216,0.0568,0.1605036093209771,0.1276452073912649,-0.2640806271847326,-0.2297347940689033,-0.0328584019297122,0.0343458331158293,chr11,128162500,128837500,"ENST00000319397.7,ENST00000392668.8,ENST00000525404.5,ENST00000526145.6,ENST00000527676.2,ENST00000530924.2,ENST00000531611.5,ENST00000535549.5,ENST00000608978.1"
1483,chr11,128165000,128170000,chr11,128770000,128775000,shared,0.009756252950361,0.0101937666980326,0.0632881716799359,0.0632881716799359,shared,605000,1483,stable,stable,intra-TAD,ctrl,3.2955527,3.8845506,0.27233258,0.03172341,0.4319,0.0717999999999999,-0.5341929938697029,-0.4043378030543862,-0.5253311317424454,-0.5198978720348217,0.1298551908153166,0.0054332597076236,chr11,128165000,128775000,"ENST00000319397.7,ENST00000392668.8,ENST00000525404.5,ENST00000526145.6,ENST00000527676.2,ENST00000530924.2,ENST00000531611.5,ENST00000535549.5,ENST00000608978.1"
1491,chr11,129922500,129927500,chr11,130132500,130137500,shared,0.0381245078696494,0.033978869160772,-0.1660808751724212,-0.1660808751724212,shared,210000,1491,stable,stable,intra-TAD,ctrl,1.5662034,2.989929,0.223149,0.03001739,0.4303,0.0746,1.097664194047455,1.097451355847292,0.8756953531470506,0.8877018350142579,-0.0002128382001629,0.0120064818672073,chr11,129922500,130137500,"ENST00000263574.9,ENST00000278756.7,ENST00000338167.10,ENST00000345598.9,ENST00000461918.2,ENST00000525215.1,ENST00000526330.5,ENST00000527702.5,ENST00000528499.5,ENST00000529235.5,ENST00000529483.1,ENST00000529701.1,ENST00000530132.5,ENST00000532456.5,ENST00000533195.5,ENST00000533532.5,ENST00000533616.5,ENST00000533618.5,ENST00000533713.5,ENST00000534001.1,ENST00000534582.5,ENST00000534761.5,ENST00000650012.1"
1492,chr11,129990000,129995000,chr11,130130000,130135000,shared,0.0192619242793958,0.0176999501840972,-0.1220065367030097,-0.1220065367030097,shared,140000,1492,stable,stable,intra-TAD,ctrl,7.765755,5.403059,0.18929717,0.03701158,0.4383,0.0157999999999999,0.4338714081627998,0.5728595823868298,0.4321583581679487,0.4761736694895518,0.1389881742240299,0.0440153113216031,chr11,129990000,130135000,"ENST00000263574.9,ENST00000278756.7,ENST00000338167.10,ENST00000345598.9,ENST00000461918.2,ENST00000525215.1,ENST00000526330.5,ENST00000527702.5,ENST00000528499.5,ENST00000529235.5,ENST00000529483.1,ENST00000529701.1,ENST00000530132.5,ENST00000532456.5,ENST00000533195.5,ENST00000533532.5,ENST00000533616.5,ENST00000533618.5,ENST00000533713.5,ENST00000534001.1,ENST00000534582.5,ENST00000534761.5,ENST00000650012.1"
1493,chr11,130005000,130010000,chr11,130065000,130070000,shared,0.0261109623490367,0.0227257280563447,-0.2003291165020975,-0.2003291165020975,shared,60000,1493,stable,stable,intra-TAD,ctrl,3.6218445,5.873914,0.188543,0.03677836,0.4491,0.0837999999999999,0.1956483483617776,0.331019308182752,0.6271774522871822,0.6528591973339638,0.1353709598209744,0.0256817450467815,chr11,130005000,130070000,"ENST00000263574.9,ENST00000338167.10,ENST00000345598.9,ENST00000526330.5,ENST00000527702.5,ENST00000528499.5,ENST00000529235.5,ENST00000529701.1,ENST00000530132.5,ENST00000532456.5,ENST00000533195.5,ENST00000533532.5,ENST00000533616.5,ENST00000533618.5,ENST00000533713.5,ENST00000534001.1,ENST00000534582.5,ENST00000534761.5,ENST00000650012.1"
1644,chr12,50825000,50830000,chr12,51030000,51035000,shared,0.0166097291479899,0.0148416609101321,-0.1623759966735388,-0.1623759966735388,shared,205000,1644,stable,stable,intra-TAD,ctrl,16.510387,0.0941708,1.0106547,0.040747337,0.4405,0.0382,0.1682222374716477,0.280209359833161,0.2128747277427558,0.2076246161617522,0.1119871223615132,-0.0052501115810036,chr12,50825000,51035000,"ENST00000332160.5,ENST00000547104.1,ENST00000548553.1,ENST00000550097.1,ENST00000550502.1,ENST00000695929.1"
1710,chr12,68220000,68225000,chr12,68315000,68320000,shared,0.0232912361279993,0.0237826652015628,0.0301231903394938,0.0301231903394938,shared,95000,1710,stable,stable,intra-TAD,ctrl,3.621844,5.1205454,0.188543,0.036841504,0.3602999999999999,0.0186,0.8198906163178981,0.7089442935848639,0.5553875811382921,0.5014993307631576,-0.1109463227330341,-0.0538882503751345,chr12,68220000,68320000,"ENST00000303145.11,ENST00000411698.6,ENST00000536313.2,ENST00000539972.5,ENST00000540418.5,ENST00000545964.1,ENST00000682720.1"
1796,chr12,98422500,98427500,chr12,98652500,98657500,shared,0.0120944331436498,0.0116743815266819,-0.05099703059399,-0.05099703059399,shared,230000,1796,stable,stable,inter-TAD,ctrl,6.134297,2.189474,0.23290606,0.049734686,0.4322,0.0212,0.6403334192185397,0.5152047588694348,0.7471188822442337,0.6396193538428115,-0.1251286603491048,-0.1074995284014221,chr12,98422500,98657500,ENST00000391141.1
1797,chr12,98562500,98567500,chr12,98652500,98657500,shared,0.0215903219062684,0.0231166747395961,0.0985491319126165,0.0985491319126165,shared,90000,1797,stable,stable,inter-TAD,ctrl,21.959486,0.3178268,0.20493805,0.07174696,0.4264,0.0096,0.7299038112578821,0.6566647169096879,0.7345752625219995,0.7161556415201525,-0.0732390943481942,-0.0184196210018469,chr12,98562500,98657500,ENST00000391141.1
