gene_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000116237	3362.71842442081	0.0259578791387313	0.129239817168215	0.200850478648892	0.840815490844025	0.942269500714259
ENSG00000225077	115.404490408665	-0.190236648567246	0.382324955637904	-0.497578423176271	0.618781214933777	NA
ENSG00000173673	8.80567370856976	-0.0801033121675768	1.68861004908471	-0.0474374247689664	0.962164601928981	NA
ENSG00000158292	186.963547126686	0.0886693046751274	0.327170942657469	0.271018275507308	0.786376976286008	NA
ENSG00000097021	1487.85351244927	0.523078240866117	0.194877778443994	2.68413487182913	0.00727177645634409	0.0759539378478427
ENSG00000271746	17.6040625327549	-0.669501388330344	1.02065220980965	-0.655954478808412	0.511853413850132	NA
ENSG00000069812	86.2383301070341	0.142796686578427	0.438063226677192	0.325972777175505	0.744444951828241	NA
ENSG00000187017	40.4453949724543	0.0743949722459639	0.624682665950346	0.119092422922901	0.905202133653349	NA
ENSG00000265392	0	NA	NA	NA	NA	NA
ENSG00000231868	1.73803487461654	2.28888711454306	4.2814721022551	0.534602832828802	0.592924524336471	NA
ENSG00000215788	632.140004146051	-0.623764142145433	0.228251004141264	-2.73279911513286	0.00627986210487174	0.0701732483864307
ENSG00000171680	1147.87348271836	-0.534616946001208	0.204922395585931	-2.60887515233554	0.00908403780246588	0.087654578166722
ENSG00000297749	0.176297716574418	-1.68987838801106	4.97856628623961	-0.339430729823114	0.734285272149012	NA
ENSG00000299237	5.30873372773577	-2.46773701254356	1.90648115130828	-1.29439360617341	0.195529498043059	NA
ENSG00000299253	4.57003090888364	0.768010165249516	1.81225238374643	0.423787642459504	0.671720691183149	NA
ENSG00000162408	3993.63364031209	0.229817383799052	0.122547884177696	1.87532722691332	0.0607477198973034	0.26651101764699
ENSG00000253022	0	NA	NA	NA	NA	NA
ENSG00000229519	0	NA	NA	NA	NA	NA
ENSG00000173662	0.869133072995261	1.0483910906768	4.74143677882802	0.221112531829631	0.82500481275569	NA
ENSG00000204859	1851.02257495077	0.0845668641472061	0.131436024252844	0.643407046340083	0.519960012434644	0.785834111291949
ENSG00000162413	3275.15189133143	0.32116549609097	0.175710976832164	1.82780553543757	0.0675787421760806	0.285022995743368
ENSG00000295286	6.11807307855952	0	4.99745499509337	0	1	NA
ENSG00000304810	5.84649960601141	-0.825037040372109	1.63795472675957	-0.503699538756062	0.614472532545338	NA
ENSG00000116273	1116.54815257785	-0.0954662266244217	0.154581700482697	-0.617577800776667	0.536853681674558	0.794615151422097
ENSG00000041988	680.163350906767	0.0441195731854656	0.18915226170494	0.233248985699616	0.815568069577632	0.932793061121288
ENSG00000007923	3201.56941312007	0.189124249107024	0.120652470850444	1.56751244109585	0.116994960513851	0.381937556719154
ENSG00000228750	1.72637997962137	0	4.13105827512191	0	1	NA
ENSG00000284744	0.734971266810538	0	4.99745499511613	0	1	NA
ENSG00000237436	25.8543379188412	-0.496202135315799	1.13882431893409	-0.435714382864806	0.663043969069725	NA
ENSG00000171735	412.025593835752	-0.132317649957148	0.213415492382713	-0.620000209356244	0.53525764910454	0.793820365492137
ENSG00000227950	0	NA	NA	NA	NA	NA
ENSG00000237365	0	NA	NA	NA	NA	NA
ENSG00000207056	0	NA	NA	NA	NA	NA
ENSG00000310450	0	NA	NA	NA	NA	NA
ENSG00000237402	0.183742816702634	0	4.99745499518556	0	1	NA
ENSG00000237728	0	NA	NA	NA	NA	NA
ENSG00000294314	0	NA	NA	NA	NA	NA
ENSG00000225126	0	NA	NA	NA	NA	NA
ENSG00000298973	0	NA	NA	NA	NA	NA
ENSG00000306883	0	NA	NA	NA	NA	NA
ENSG00000302704	0	NA	NA	NA	NA	NA
ENSG00000270171	0	NA	NA	NA	NA	NA
ENSG00000270035	0	NA	NA	NA	NA	NA
ENSG00000269978	0.183742816702634	0	4.99745499518556	0	1	NA
ENSG00000300603	3.00910039158385	-3.42951870929703	3.09401599333343	-1.10843599926002	0.267673565003289	NA
ENSG00000049245	3277.10792059681	0.0394536778992656	0.14634005879598	0.269602720019881	0.78746590753753	0.919393242327144
ENSG00000269925	40.9771391683347	0.0177577482491153	0.674626051516337	0.0263223577109152	0.979000222213672	NA
ENSG00000049246	188.635607582945	0.0556735632914779	0.296052031557266	0.188053306030797	0.850834864354841	0.946201710230809
ENSG00000236266	5.11227275706403	1.30950060631555	2.77253206265718	0.472312159687174	0.636703992303632	NA
ENSG00000049247	6.51153529370322	1.11539979795635	1.88135588216485	0.592870178646306	0.5532680369542	NA
ENSG00000302605	1.3588943462161	0	4.50403980431963	0	1	NA
ENSG00000049249	118.351825003272	0.408872091258029	0.483179397133195	0.846211766652208	0.397434618958764	NA
ENSG00000270330	0.367485633405269	0	4.99745499514185	0	1	NA
ENSG00000116288	4599.26258147427	0.161457319861265	0.103931056818292	1.55350407091067	0.120302757466842	0.38915688538964
ENSG00000299004	42.6798680389045	-0.314938115831025	0.639374575244296	-0.492572160397043	0.622314923028066	NA
ENSG00000200344	2.21742180468084	3.89136080630516	2.88035938713868	1.35099835933002	0.176695958256173	NA
ENSG00000284747	231.510212109853	-0.597841021072732	0.314868639304385	-1.89869979555124	0.0576039584647133	0.258365159342309
ENSG00000284716	45.2318130504498	0.00623033179900683	0.737594832740684	0.00844682137462482	0.99326049178005	NA
ENSG00000116285	10175.5210008439	0.266715682930345	0.101357222323371	2.63144230688775	0.00850233015025801	0.0842426004224602
ENSG00000238290	234.532929189137	-0.287298197599767	0.266679994625508	-1.07731439699184	0.281339832577543	0.600459291410468
ENSG00000232848	2.47085344087876	1.33802162760365	2.89026833936311	0.462940277683176	0.643407175905883	NA
ENSG00000301325	29.1880962591992	0.363647695454941	0.725116821225066	0.50150221979483	0.616017715990896	NA
ENSG00000227634	55.5747190114958	-0.318108068912172	0.49834648221097	-0.638327108281873	0.52326076923819	NA
ENSG00000229305	7.34432360780139	-1.27518491876454	1.48439096489983	-0.859062705795023	0.390305921492752	NA
ENSG00000301344	3.11084023076028	-1.63006016094421	2.69189822973171	-0.605543011596942	0.544818254880138	NA
ENSG00000200975	0	NA	NA	NA	NA	NA
ENSG00000233645	0.183742816702634	0	4.99745499518556	0	1	NA
ENSG00000298156	7.26455591520012	0.971242989755627	1.41157941635706	0.688054089271271	0.491418720338842	NA
ENSG00000301025	0.881905892309901	2.28835610153139	4.61296920273114	0.49607010169861	0.619844952625751	NA
ENSG00000301006	2.0312805118201	0	3.95369529176255	0	1	NA
ENSG00000251977	0.831897439207416	0	4.99745499511325	0	1	NA
ENSG00000162426	5.72754779797461	0.312244538843621	2.24259341105117	0.139233682443249	0.889265492978507	NA
ENSG00000252254	0	NA	NA	NA	NA	NA
ENSG00000142599	2749.68819064046	0.0011264893601578	0.135484732134873	0.00831451147599716	0.993366056098079	0.998157485826029
ENSG00000232912	1.85432576716064	0.251332160336036	3.27330301256908	0.0767824302763755	0.938796628079048	NA
ENSG00000221083	2.61143378741442	-1.73561773440118	2.80311595875134	-0.619174433002877	0.535801452830448	NA
ENSG00000270282	0	NA	NA	NA	NA	NA
ENSG00000234619	0.367485633405269	0	4.99745499514185	0	1	NA
ENSG00000224315	31.9947768547331	-0.214712878132108	0.827656220428129	-0.259422780657701	0.795309054785558	NA
ENSG00000303676	0.207974359801854	0	4.9974549951827	0	1	NA
ENSG00000222511	5.77652950680279	-1.66356192436541	1.6570242263242	-1.00394544505587	0.315404910101871	NA
ENSG00000226545	0	NA	NA	NA	NA	NA
ENSG00000228423	32.7502882976857	0.191238871260554	0.703062512015034	0.272008346331036	0.785615601787714	NA
ENSG00000229716	0	NA	NA	NA	NA	NA
ENSG00000074800	94819.0253311991	0.344774651147886	0.145155172463114	2.37521436747629	0.0175387609407896	0.129991858408673
ENSG00000274258	10.0832822270886	-1.17111388903356	1.31420232008602	-0.891121459104487	0.37286401376127	NA
ENSG00000230679	28.6494132327668	-0.561114946607875	0.690116096260885	-0.813073263539351	0.416176054477857	NA
ENSG00000201725	0	NA	NA	NA	NA	NA
ENSG00000238249	4.49263175825201	0	3.00952619528952	0	1	NA
ENSG00000310107	1.02907001326816	2.34207393734663	4.89027728410871	0.478924568338355	0.631992292167058	NA
ENSG00000232208	0	NA	NA	NA	NA	NA
ENSG00000232663	0	NA	NA	NA	NA	NA
ENSG00000310124	0.367485633405269	0	4.99745499514185	0	1	NA
ENSG00000131686	0.796171852717094	3.34334520485001	4.83773325117549	0.69109746884817	0.489504290836445	NA
ENSG00000290109	1.01564025591005	0	4.99745499510906	0	1	NA
ENSG00000265141	0.352595433148837	-2.72044575977885	4.88223770553035	-0.557212885537563	0.577381986883569	NA
ENSG00000197241	9.41089609752936	-0.0319442763651287	2.03774075882092	-0.0156763200749895	0.987492618519329	NA
ENSG00000142583	69.1672406475078	1.09193927905833	0.721046298389964	1.51438164441942	0.129929072002454	NA
ENSG00000252404	0	NA	NA	NA	NA	NA
ENSG00000180758	1176.55388439546	0.126351014721634	0.169927499965113	0.743558368996039	0.457143697060408	0.749909557009233
ENSG00000228526	472.166398712335	-0.288651618836386	0.208767620281724	-1.38264553883816	0.166773578527962	0.460383475415807
ENSG00000284357	0	NA	NA	NA	NA	NA
ENSG00000289914	40.187371397309	-0.733964098919674	0.750401178469542	-0.978095610692681	0.328027038543474	NA
ENSG00000302015	4.04545615475266	-0.179355759235742	2.03829253338279	-0.0879931395019533	0.929882128876817	NA
ENSG00000234546	91.2701051133261	-0.0674148610426247	0.454094051911662	-0.148460127937856	0.881979650500386	NA
ENSG00000301983	0.422682146043569	0.891539070234855	4.88587157474712	0.182472882595364	0.855211633636464	NA
ENSG00000301968	4.27192167465713	-0.00626183589088122	2.05816504686947	-0.00304243622269539	0.997572490855691	NA
ENSG00000049239	3259.71535329784	0.506555236002519	0.126985581899501	3.98907677883791	6.63309511639566e-05	0.00383077661524118
ENSG00000302217	0	NA	NA	NA	NA	NA
ENSG00000171621	297.742583182338	0.477584456576794	0.237435047683517	2.01143201577122	0.0442798444888882	0.224439110349633
ENSG00000294252	0	NA	NA	NA	NA	NA
ENSG00000296073	7.04092365551156	-0.683670301551557	1.35917706721772	-0.503003117136941	0.614962080588278	NA
ENSG00000296056	0	NA	NA	NA	NA	NA
ENSG00000307568	0	NA	NA	NA	NA	NA
ENSG00000284652	0	NA	NA	NA	NA	NA
ENSG00000284693	3.39741310472987	0.625909893885863	2.73356578307503	0.228971952224895	0.818890715922749	NA
ENSG00000252956	0	NA	NA	NA	NA	NA
ENSG00000301013	0.599691536306342	0	4.99745499512211	0	1	NA
ENSG00000301030	0.415948719603708	0	4.99745499513635	0	1	NA
ENSG00000306844	0	NA	NA	NA	NA	NA
ENSG00000296249	0	NA	NA	NA	NA	NA
ENSG00000235263	0	NA	NA	NA	NA	NA
ENSG00000171612	906.522651740944	-0.247419609058687	0.155627549736359	-1.58981883013533	0.111875648132771	0.373430990305266
ENSG00000231181	112.777630042931	0.248591139718379	0.385360308788794	0.645087555850555	0.518870447674893	NA
ENSG00000188807	1316.62170531905	0.322107371704548	0.212216219435779	1.51782635917715	0.129058178239241	0.404294497137215
ENSG00000307011	0	NA	NA	NA	NA	NA
ENSG00000171608	114.232670904448	0.0638292008710887	0.371446329562112	0.17183963278446	0.863563606488272	NA
ENSG00000179840	1.03987179900927	0	4.99745499510864	0	1	NA
ENSG00000233268	0	NA	NA	NA	NA	NA
ENSG00000301080	3.17139871249323	2.33708204219488	2.99546705279484	0.780206225274395	0.435269498663593	NA
ENSG00000231789	3.23066358443278	0	3.37546058826549	0	1	NA
ENSG00000171603	10545.1022261877	0.623634060353272	0.160800330190262	3.87831330703971	0.000105183200227679	0.00522156261215361
ENSG00000271264	2.35030305902693	0	3.69652172938187	0	1	NA
ENSG00000280113	6.09437471742132	-3.44700212126178	2.45492678806845	-1.40411605674559	0.160284292971036	NA
ENSG00000178585	747.928459844279	-0.098785292469394	0.191062265682453	-0.517031932582521	0.605133867828957	0.831604629767064
ENSG00000223989	0.623923079405562	0	4.99745499512094	0	1	NA
ENSG00000285701	2.16471958550978	-2.41158620559731	2.88576767403039	-0.835682729174517	0.403333413837866	NA
ENSG00000228150	34.5003798980172	-0.602331068099993	0.71181632837527	-0.846188889028187	0.397447379280165	NA
ENSG00000162441	1170.32393097917	0.00555527479829272	0.1654836638958	0.0335699287017883	0.973220102166217	0.991677083360894
ENSG00000173614	635.456797645937	0.219681073720786	0.181039541222915	1.21344250121741	0.224960685216517	0.535699398598874
ENSG00000202415	16.9807810211663	-0.630334646431217	1.03427673339874	-0.609444867197074	0.542229606085169	NA
ENSG00000283611	0	NA	NA	NA	NA	NA
ENSG00000265521	1.76412984595618	3.24530802068257	3.40331173554994	0.95357354037924	0.340299554556387	NA
ENSG00000241326	0	NA	NA	NA	NA	NA
ENSG00000162444	21.7082275642169	0.684110699220193	1.1364963545095	0.601947112725624	0.54720934229698	NA
ENSG00000130939	3248.34850214873	0.168785881664062	0.116802025353408	1.44505954544338	0.148441160833157	0.435213516531693
ENSG00000224340	0	NA	NA	NA	NA	NA
ENSG00000233623	28.5406390559624	-0.299550967041394	0.730605386099396	-0.410003775965376	0.681803177637073	NA
ENSG00000201746	3.19263171758797	0.395531725059484	2.20349128195427	0.179502287256017	0.857543321528394	NA
ENSG00000054523	7073.12033612139	0.290159199114107	0.106825663776827	2.71619373899037	0.00660372615640409	0.0722554451220848
ENSG00000264881	3.5694078746015	1.45348089909391	2.20950288038821	0.657831638055402	0.510646322148564	NA
ENSG00000199562	19.4273780070247	-0.497828641689065	0.91690728866852	-0.542943270100932	0.587168862511998	NA
ENSG00000264501	0	NA	NA	NA	NA	NA
ENSG00000284735	1.16365748612236	3.34284353655334	4.17835907901276	0.800037400649436	0.423689128186555	NA
ENSG00000284642	71.7598499898923	-0.322562933113809	0.555068199373469	-0.581123064657462	0.56115751480678	NA
ENSG00000142657	12177.9134697466	0.540281335588575	0.166568994721358	3.24358885933348	0.00118033986922139	0.0247214450885757
ENSG00000271989	9.87549555186409	-0.580327641126815	1.34519788328301	-0.431406894360033	0.666172537804269	NA
ENSG00000251503	4.81605590044734	-2.11650787955246	2.07257758425536	-1.02119597144677	0.307161600617226	NA
ENSG00000175279	30.5063084805786	-0.0127470237670802	0.692797468572246	-0.0183993509580079	0.985320270216268	NA
ENSG00000241563	6.35808353848801	-1.57311661634001	1.58119749531059	-0.994889393010964	0.319790062252008	NA
ENSG00000160049	2697.67482114259	0.237340034620819	0.129981128491592	1.82595763996749	0.0678566427769652	0.285685591182832
ENSG00000203469	4.67734243193814	2.92257670656764	2.65696921508315	1.09996634133986	0.271346787389028	NA
ENSG00000142655	544.469052959852	0.205310836515708	0.182348061349679	1.12592826595504	0.260195883895251	0.577584225391791
ENSG00000307253	2.40239437298131	-1.67030400942231	3.06495807726615	-0.544967979109252	0.585775540744558	NA
ENSG00000287727	0.457233296654439	-3.11138511678738	4.85928546303082	-0.640296837973119	0.52197963607115	NA
ENSG00000243267	4.17089985530702	-1.31147022405191	1.88703177204628	-0.694991066647364	0.48706090001661	NA
ENSG00000130940	192.470521120632	-0.119544737307287	0.324296430926491	-0.368627977081822	0.712405039268409	0.889048562248952
ENSG00000272078	46.7725023500307	-1.08219633045294	1.09156159742504	-0.991420303724321	0.321480390044514	NA
ENSG00000298629	0	NA	NA	NA	NA	NA
ENSG00000308013	0	NA	NA	NA	NA	NA
ENSG00000307983	0	NA	NA	NA	NA	NA
ENSG00000307999	0	NA	NA	NA	NA	NA
ENSG00000225158	0	NA	NA	NA	NA	NA
ENSG00000308257	0.280935580080021	-2.42258691388394	4.904300469049	-0.493971959746934	0.621325982588644	NA
ENSG00000175262	40.7801902609948	-0.144248782669831	1.06182282379199	-0.135850143204389	0.89193974992358	NA
ENSG00000215785	6.43347347396671	-2.75187218562028	2.10834047580582	-1.30523139748977	0.191814065978809	NA
ENSG00000120948	7823.41979690735	0.199337638524973	0.0922234408313552	2.16146390470827	0.0306595222924329	0.18018840658112
ENSG00000009724	129.708696682632	0.18687194224888	0.393042719733076	0.475449443194849	0.634466660217837	NA
ENSG00000116649	1433.31305821139	-0.0607418300585201	0.155167573827427	-0.391459559238036	0.695457575516935	0.881903056928553
ENSG00000230337	249.527084231266	0.104680661754984	0.261354685136051	0.400531031997731	0.688765431878303	0.877984139448963
ENSG00000171824	4772.22774017084	-0.0150691680149627	0.125609013166189	-0.119968843278987	0.904507829126283	0.967628458008915
ENSG00000198793	10421.9815649242	0.170045288434716	0.133913041149487	1.26981873441956	0.204149205773425	0.511435607468445
ENSG00000225602	5.54662557226937	0	4.9974549950937	0	1	NA
ENSG00000253086	0	NA	NA	NA	NA	NA
ENSG00000171819	1.51840561981951	0	4.34736221028209	0	1	NA
ENSG00000207451	0	NA	NA	NA	NA	NA
ENSG00000238173	0	NA	NA	NA	NA	NA
ENSG00000309051	4.16322585953564	-0.42303124347726	2.25405569353164	-0.187675595013563	0.851130962660915	NA
ENSG00000120942	1395.74240242096	0.341887516580922	0.139227802423602	2.45559802445726	0.0140650387577971	0.114343374319485
ENSG00000238199	0	NA	NA	NA	NA	NA
ENSG00000284646	0	NA	NA	NA	NA	NA
ENSG00000302153	8.00797681870128	0	4.99745499509264	0	1	NA
ENSG00000302176	1.70797588401973	1.30738972633148	3.71308455158325	0.352103408411213	0.724760712330798	NA
ENSG00000224338	0	NA	NA	NA	NA	NA
ENSG00000299102	0.367485633405269	0	4.99745499514185	0	1	NA
ENSG00000204624	84.0229323685212	0.688973094696157	0.490992857792047	1.40322427050041	0.160549972335192	NA
ENSG00000285833	0	NA	NA	NA	NA	NA
ENSG00000303300	0	NA	NA	NA	NA	NA
ENSG00000235643	2.85109916527796	0.46707752975571	3.15671549305591	0.147963137882771	0.882371859676197	NA
ENSG00000284708	0.831897439207416	0	4.99745499511325	0	1	NA
ENSG00000116661	72.3597772058621	0.486821373966142	0.477692032086207	1.01911135473637	0.308150104125766	NA
ENSG00000132879	290.812048101317	-0.21060607832421	0.274458185857017	-0.767352147528687	0.442872171431757	0.739769008007285
ENSG00000116670	1207.25363518939	-0.14529999195266	0.141519331648677	-1.02671479761768	0.304554779329675	0.622012614786412
ENSG00000116663	16.6571546171673	1.10771516512231	0.97005658944014	1.14190777855714	0.253492355013963	NA
ENSG00000162490	3.13063221335199	-2.53625094354816	2.69477084108998	-0.941174998955494	0.346615186531831	NA
ENSG00000301523	0.831897439207416	0	4.99745499511325	0	1	NA
ENSG00000305789	4.06136717172239	-1.114370105577	2.15546105028032	-0.516998488760482	0.605157213775195	NA
ENSG00000177674	562.40481637965	0.125617749499703	0.20763974678933	0.604979304020987	0.545192748115277	0.799489734683821
ENSG00000215910	7.24708407043431	0.755408229833911	2.07888429616891	0.363371944858126	0.716327056325169	NA
ENSG00000177553	12.282806921016	0.785262611476717	1.53292408909327	0.512264512681253	0.608465898109299	NA
ENSG00000177000	2970.2547960526	0.330603450351878	0.123316803561394	2.68092782819566	0.00734183483575235	0.0765414166165209
ENSG00000011021	1721.0787643088	-0.0855894071287879	0.148714274229089	-0.575529199012466	0.564933448918988	0.811567395469166
ENSG00000276470	0	NA	NA	NA	NA	NA
ENSG00000278852	0	NA	NA	NA	NA	NA
ENSG00000175206	0.831897439207416	0	4.99745499511325	0	1	NA
ENSG00000275915	0	NA	NA	NA	NA	NA
ENSG00000120937	9.35332843574492	0.775246142257166	1.57086568596254	0.493515231241517	0.621648580407989	NA
ENSG00000224904	10.2848929907806	2.32928622935028	2.24005118923874	1.03983616112892	0.298416025705029	NA
ENSG00000285646	246.414089952912	-0.333756072314146	0.301859257796387	-1.10566783590011	0.268870316498387	0.58663023902229
ENSG00000199347	0	NA	NA	NA	NA	NA
ENSG00000201801	23.629461771249	0.157703673948664	0.78842531856359	0.200023604310399	0.841462120579115	NA
