Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,chr1,start1,end1,chr2,start2,end2,status,ctrl_signal,rbp1_signal,log2FC,log2FC_clipped,condition,distance,loop_id,comp_switch_A1,comp_switch_A2,loop_class,source,CTCF_signal,H3K27me3_signal,H3K4me3_signal,rad21_signal,GC_mean,GC_diff,E1_anchor1_ctrl,E1_anchor1_rbp1,E1_anchor2_ctrl,E1_anchor2_rbp1,delta_E1_anchor1,delta_E1_anchor2,ATAC_signal,status_slop,status_slop2,status_slop3,anchor1_id,anchor2_id,cre_categorization,gene_id
1077,1077,1077,1077,chr11,1830000,1835000,chr11,2000000,2005000,shared,0.0151963646991525,0.0151460765804706,-0.0047821126320854,-0.0047821126320854,shared,170000,1077,stable,stable,intra-TAD,ctrl,1.8272371,0.29428414,0.188543,0.028780438,0.5952999999999999,0.0845999999999999,0.4267212208557813,0.3636045139394742,0.5391015851956721,0.4587463615894372,-0.063116706916307,-0.0803552236062348,0.041362405,shared_2.5kb,shared_10kb,shared_0kb,anchor1_1077,anchor2_1077,promoter-other,"SYT8,TNNI2"
1083,1083,1083,1083,chr11,2425000,2430000,chr11,2890000,2895000,shared,0.0184359762879566,0.0215134576200266,0.222715594590055,0.222715594590055,shared,465000,1083,stable,stable,intra-TAD,ctrl,0.52206796,0.18834162,0.20493805,0.02356774,0.5948,0.0183999999999999,-0.2787543083100167,-0.2595520491834255,-0.421675428992501,-0.4096592813303137,0.0192022591265911,0.0120161476621872,0.13617957,shared_2.5kb,shared_10kb,shared_0kb,anchor1_1083,anchor2_1083,enhancer-enhancer,KCNQ1
1084,1084,1084,1084,chr11,2432500,2437500,chr11,2522500,2527500,shared,0.0482771531697316,0.0498233489441417,0.0454813924770351,0.0454813924770351,shared,90000,1084,stable,stable,inter-TAD,ctrl,9.592994,0.12948485,0.19651282,0.041066684,0.5866,0.0256,-0.4935386097863672,-0.482544963166815,-0.8042823860964426,-0.703647982558935,0.0109936466195522,0.1006344035375076,0.13811792,shared_2.5kb,shared_10kb,shared_0kb,anchor1_1084,anchor2_1084,enhancer-other,KCNQ1
1085,1085,1085,1085,chr11,2532500,2537500,chr11,2882500,2887500,shared,0.0339248942179231,0.0429680658355078,0.3409205199526741,0.3409205199526741,shared,350000,1085,stable,stable,inter-TAD,ctrl,3.36081,0.6591966,0.188543,0.024757482,0.6365000000000001,0.0554,-1.0418271336217466,-1.0729288012683385,-0.4541833006685729,-0.4687492812578993,-0.0311016676465918,-0.0145659805893263,0.051586337,shared_2.5kb,shared_10kb,shared_0kb,anchor1_1085,anchor2_1085,promoter-enhancer,KCNQ1
1113,1113,1113,1113,chr11,9162500,9167500,chr11,9502500,9507500,shared,0.014828991185242,0.0137307002862501,-0.1110152477681657,-0.1110152477681657,shared,340000,1113,stable,stable,intra-TAD,ctrl,1.3051695,0.0,0.21663001,0.03776768,0.4257,0.0262,-0.7024473281380844,-0.6052086523261074,-0.380620203949471,-0.3693476074768083,0.0972386758119769,0.0112725964726627,0.04295601,shared_2.5kb,shared_10kb,shared_0kb,anchor1_1113,anchor2_1113,enhancer-enhancer,SNORA23
1199,1199,1199,1199,chr11,34532500,34537500,chr11,35402500,35407500,shared,0.0034103056599926,0.0050658313760285,0.5708980041430468,0.5708980041430468,shared,870000,1199,stable,stable,intra-TAD,ctrl,5.4164543,0.09417095,0.188543,0.032073647,0.4341,0.0206,-0.2424429319123568,-0.2681974654565406,-0.178107890685027,-0.2165685502108069,-0.0257545335441838,-0.0384606595257799,0.066666394,shared_2.5kb,shared_10kb,shared_0kb,anchor1_1199,anchor2_1199,enhancer-enhancer,CD44
1202,1202,1202,1202,chr11,34920000,34925000,chr11,35395000,35400000,shared,0.0452708858327111,0.0533426888938845,0.2367070133483005,0.2367070133483005,shared,475000,1202,stable,stable,intra-TAD,ctrl,7.243689,4.7556314,0.188543,0.053471982,0.395,0.0575999999999999,-0.2020651387700395,-0.1860915735982501,0.1476044581123709,0.1680011619353824,0.0159735651717894,0.0203967038230115,0.057604052,shared_2.5kb,shared_10kb,shared_0kb,anchor1_1202,anchor2_1202,enhancer-other,CD44
1203,1203,1203,1203,chr11,34925000,34930000,chr11,35480000,35485000,shared,0.0077216938268251,0.0065603612511126,-0.2351420909648384,-0.2351420909648384,shared,555000,1203,stable,stable,uncategorized,ctrl,0.5220679,0.6591963,0.18854302,0.023779921,0.3721,0.0665999999999999,-0.1310539197988796,-0.1175669036903351,0.0499750780321305,0.0493517622491153,0.0134870161085445,-0.0006233157830152,0.060699172,shared_2.5kb,shared_10kb,shared_0kb,anchor1_1203,anchor2_1203,enhancer-enhancer,CD44
1204,1204,1204,1204,chr11,34932500,34937500,chr11,35232500,35237500,shared,0.0085373543487497,0.0099704974209581,0.2238764208768833,0.2238764208768833,shared,300000,1204,stable,stable,inter-TAD,ctrl,1.8598661,0.3649122,0.188543,0.031532116,0.3997,0.0138,0.0499750780321305,0.0493517622491153,0.2557113124560414,0.3020206014550163,-0.0006233157830152,0.0463092889989749,0.045065917,shared_2.5kb,shared_10kb,shared_0kb,anchor1_1204,anchor2_1204,enhancer-enhancer,CD44
1205,1205,1205,1205,chr11,34995000,35000000,chr11,35390000,35395000,shared,0.0175754732027434,0.0142550621012809,-0.3020892086999955,-0.3020892086999955,shared,395000,1205,stable,stable,intra-TAD,ctrl,0.7831019,0.5061685,0.18980417,0.026820607,0.3945999999999999,0.1124,0.4039838659457233,0.3091357263826937,0.2557113124560414,0.3020206014550163,-0.0948481395630295,0.0463092889989749,0.08633209,shared_2.5kb,shared_10kb,shared_0kb,anchor1_1205,anchor2_1205,enhancer-enhancer,CD44
1265,1265,1265,1265,chr11,60822500,60827500,chr11,61182500,61187500,shared,0.0181906316111877,0.0177988748368672,-0.0314095932864244,-0.0314095932864244,shared,360000,1265,stable,stable,inter-TAD,ctrl,9.136181,1.9422755,0.20996834,0.033932112,0.4719,0.0478,0.3266652184760707,0.4410897827075283,0.2611841873264426,0.2259657565749072,0.1144245642314576,-0.0352184307515354,0.04808013,shared_2.5kb,shared_10kb,shared_0kb,anchor1_1265,anchor2_1265,enhancer-other,CCDC86
1266,1266,1266,1266,chr11,60830000,60835000,chr11,60890000,60895000,shared,0.0282743786789068,0.0252367530952585,-0.1639690134553052,-0.1639690134553052,shared,60000,1266,stable,stable,intra-TAD,ctrl,7.3742127,2.931071,0.188543,0.058609057,0.4544,0.0099999999999999,-0.3633607986298731,-0.3017075855339465,-0.2087137856197392,-0.1964003247734272,0.0616532130959265,0.012313460846312,0.04605095,shared_2.5kb,shared_10kb,shared_0kb,anchor1_1266,anchor2_1266,enhancer-enhancer,CCDC86
1271,1271,1271,1271,chr11,61472500,61477500,chr11,61632500,61637500,shared,0.0393629252344822,0.0530819180552305,0.4313830640457021,0.4313830640457021,shared,160000,1271,stable,stable,uncategorized,ctrl,8.4836,0.28251275,0.20554277,0.047722567,0.5069,0.0286,-0.2087137856197392,-0.1964003247734272,-0.4428575496557432,-0.4038359067483814,0.012313460846312,0.0390216429073618,0.056413386,shared_2.5kb,shared_10kb,shared_0kb,anchor1_1271,anchor2_1271,enhancer-enhancer,SYT7
1326,1326,1326,1326,chr11,77125000,77130000,chr11,77550000,77555000,shared,0.0164930794049868,0.01199875568872,-0.4589759866850833,-0.4589759866850833,shared,425000,1326,stable,stable,uncategorized,ctrl,8.548859,0.0,0.19360147,0.03860561,0.5174000000000001,0.1016,0.694533911074036,0.7885087243560578,0.5980632348386441,0.5721924719058422,0.0939748132820218,-0.0258707629328018,0.1535745,shared_2.5kb,shared_10kb,shared_0kb,anchor1_1326,anchor2_1326,promoter-enhancer,CAPN5
1379,1379,1379,1379,chr11,95155000,95160000,chr11,95705000,95710000,shared,0.0309850578710786,0.0314157720937724,0.0199163742534818,0.0199163742534818,shared,550000,1379,stable,stable,intra-TAD,ctrl,2.3166757,6.5213385,0.188543,0.026848704,0.4251,0.0509999999999999,,,,,,,0.029676042,shared_2.5kb,shared_10kb,shared_0kb,anchor1_1379,anchor2_1379,enhancer-enhancer,SESN3
1449,1449,1449,1449,chr11,119660000,119665000,chr11,120015000,120020000,shared,0.0199487289567078,0.0141284374331093,-0.4976949110033931,-0.4976949110033931,shared,355000,1449,stable,stable,intra-TAD,ctrl,2.0882719,0.6121106,0.188543,0.043691006,0.5247,0.121,0.8799579247210934,0.791166429536242,0.7770127967137567,0.7477247598407751,-0.0887914951848513,-0.0292880368729815,0.048588376,shared_2.5kb,shared_10kb,shared_0kb,anchor1_1449,anchor2_1449,enhancer-enhancer,NECTIN1
1467,1467,1467,1467,chr11,124402500,124407500,chr11,124862500,124867500,shared,0.0049433030594089,0.003806374598289,-0.3770578074579945,-0.3770578074579945,shared,460000,1467,stable,stable,intra-TAD,ctrl,1.3051698,0.37668365,0.21656966,0.029165778,0.4951,0.1233999999999999,-0.6666887345888068,-0.6859595380787792,-0.556007538154688,-0.43086432907567,-0.0192708034899723,0.1251432090790179,0.05283414,shared_2.5kb,shared_10kb,shared_0kb,anchor1_1467,anchor2_1467,promoter-enhancer,SIAE
1469,1469,1469,1469,chr11,124662500,124667500,chr11,124832500,124837500,shared,0.0334905182041954,0.0305316408809734,-0.1334475719850791,-0.1334475719850791,shared,170000,1469,stable,stable,intra-TAD,ctrl,24.700336,0.5885678,0.21310326,0.074521855,0.4344,0.0044,-0.6240335884110884,-0.5985535655743933,-0.9062399773488016,-0.8711528341070501,0.025480022836695,0.0350871432417513,0.12194842,shared_2.5kb,shared_10kb,shared_0kb,anchor1_1469,anchor2_1469,enhancer-other,SIAE
1481,1481,1481,1481,chr11,128032500,128037500,chr11,128832500,128837500,shared,0.0065849239162384,0.0054375221384049,-0.2762174016700681,-0.2762174016700681,shared,800000,1481,stable,stable,uncategorized,ctrl,3.1650364,1.353707,0.2728912,0.037653964,0.4484,0.0032,0.6597294307794881,0.6314050189221366,0.4954567050553549,0.4657792118960429,-0.0283244118573514,-0.029677493159312,0.037787616,shared_2.5kb,shared_10kb,shared_0kb,anchor1_1481,anchor2_1481,enhancer-enhancer,ETS1
1482,1482,1482,1482,chr11,128162500,128167500,chr11,128832500,128837500,shared,0.0098525209288556,0.0129077244322411,0.3896698690150619,0.3896698690150619,shared,670000,1482,stable,stable,uncategorized,ctrl,1.5009454,17.868937,0.188543,0.022647008,0.4216,0.0568,0.1605036093209771,0.1276452073912649,-0.2640806271847326,-0.2297347940689033,-0.0328584019297122,0.0343458331158293,0.035450026,shared_2.5kb,shared_10kb,shared_0kb,anchor1_1482,anchor2_1482,enhancer-enhancer,ETS1
1483,1483,1483,1483,chr11,128165000,128170000,chr11,128770000,128775000,shared,0.009756252950361,0.0101937666980326,0.0632881716799359,0.0632881716799359,shared,605000,1483,stable,stable,intra-TAD,ctrl,3.2955527,3.8845506,0.27233258,0.03172341,0.4319,0.0717999999999999,-0.5341929938697029,-0.4043378030543862,-0.5253311317424454,-0.5198978720348217,0.1298551908153166,0.0054332597076236,0.036746833,shared_2.5kb,shared_10kb,shared_0kb,anchor1_1483,anchor2_1483,enhancer-other,ETS1
1491,1491,1491,1491,chr11,129922500,129927500,chr11,130132500,130137500,shared,0.0381245078696494,0.033978869160772,-0.1660808751724212,-0.1660808751724212,shared,210000,1491,stable,stable,intra-TAD,ctrl,1.5662034,2.989929,0.223149,0.03001739,0.4303,0.0746,1.097664194047455,1.097451355847292,0.8756953531470506,0.8877018350142579,-0.0002128382001629,0.0120064818672073,0.040671833,shared_2.5kb,shared_10kb,shared_0kb,anchor1_1491,anchor2_1491,enhancer-enhancer,APLP2
1492,1492,1492,1492,chr11,129990000,129995000,chr11,130130000,130135000,shared,0.0192619242793958,0.0176999501840972,-0.1220065367030097,-0.1220065367030097,shared,140000,1492,stable,stable,intra-TAD,ctrl,7.765755,5.403059,0.18929717,0.03701158,0.4383,0.0157999999999999,0.4338714081627998,0.5728595823868298,0.4321583581679487,0.4761736694895518,0.1389881742240299,0.0440153113216031,0.045760173,shared_2.5kb,shared_10kb,shared_0kb,anchor1_1492,anchor2_1492,enhancer-enhancer,APLP2
1493,1493,1493,1493,chr11,130005000,130010000,chr11,130065000,130070000,shared,0.0261109623490367,0.0227257280563447,-0.2003291165020975,-0.2003291165020975,shared,60000,1493,stable,stable,intra-TAD,ctrl,3.6218445,5.873914,0.188543,0.03677836,0.4491,0.0837999999999999,0.1956483483617776,0.331019308182752,0.6271774522871822,0.6528591973339638,0.1353709598209744,0.0256817450467815,0.046783693,shared_2.5kb,shared_10kb,shared_0kb,anchor1_1493,anchor2_1493,promoter-enhancer,APLP2
1644,1644,1644,1644,chr12,50825000,50830000,chr12,51030000,51035000,shared,0.0166097291479899,0.0148416609101321,-0.1623759966735388,-0.1623759966735388,shared,205000,1644,stable,stable,intra-TAD,ctrl,16.510387,0.0941708,1.0106547,0.040747337,0.4405,0.0382,0.1682222374716477,0.280209359833161,0.2128747277427558,0.2076246161617522,0.1119871223615132,-0.0052501115810036,0.23357491,shared_2.5kb,shared_10kb,shared_0kb,anchor1_1644,anchor2_1644,enhancer-other,TMT1A
1710,1710,1710,1710,chr12,68220000,68225000,chr12,68315000,68320000,shared,0.0232912361279993,0.0237826652015628,0.0301231903394938,0.0301231903394938,shared,95000,1710,stable,stable,intra-TAD,ctrl,3.621844,5.1205454,0.188543,0.036841504,0.3602999999999999,0.0186,0.8198906163178981,0.7089442935848639,0.5553875811382921,0.5014993307631576,-0.1109463227330341,-0.0538882503751345,0.048814498,shared_2.5kb,shared_10kb,shared_0kb,anchor1_1710,anchor2_1710,enhancer-enhancer,MDM1
1796,1796,1796,1796,chr12,98422500,98427500,chr12,98652500,98657500,shared,0.0120944331436498,0.0116743815266819,-0.05099703059399,-0.05099703059399,shared,230000,1796,stable,stable,inter-TAD,ctrl,6.134297,2.189474,0.23290606,0.049734686,0.4322,0.0212,0.6403334192185397,0.5152047588694348,0.7471188822442337,0.6396193538428115,-0.1251286603491048,-0.1074995284014221,0.06639222,shared_2.5kb,shared_10kb,shared_0kb,anchor1_1796,anchor2_1796,enhancer-enhancer,SNORA53
1797,1797,1797,1797,chr12,98562500,98567500,chr12,98652500,98657500,shared,0.0215903219062684,0.0231166747395961,0.0985491319126165,0.0985491319126165,shared,90000,1797,stable,stable,inter-TAD,ctrl,21.959486,0.3178268,0.20493805,0.07174696,0.4264,0.0096,0.7299038112578821,0.6566647169096879,0.7345752625219995,0.7161556415201525,-0.0732390943481942,-0.0184196210018469,0.088801414,shared_2.5kb,shared_10kb,shared_0kb,anchor1_1797,anchor2_1797,enhancer-enhancer,SNORA53
1803,1803,1803,1803,chr12,99802500,99807500,chr12,100552500,100557500,shared,0.0056871209845637,0.003390515188809,-0.7461939881460024,-0.7461939881460024,shared,750000,1803,stable,stable,inter-TAD,ctrl,8.842521,0.1177137,0.188543,0.03176737,0.3843,0.0277999999999999,0.5675540979975292,0.5132951266929194,0.4516022883307642,0.6876841663508643,-0.0542589713046097,0.2360818780201,0.1043489,shared_2.5kb,shared_10kb,shared_0kb,anchor1_1803,anchor2_1803,enhancer-other,SLC17A8
1819,1819,1819,1819,chr12,104200000,104205000,chr12,105050000,105055000,shared,0.0114918604383942,0.0124641201131143,0.1171686639714278,0.1171686639714278,shared,850000,1819,stable,stable,intra-TAD,ctrl,0.4241802,2.1188471,0.20152652,0.044016466,0.4102,0.0355999999999999,0.5679362487075712,0.5185466622838845,0.1706337632230652,0.2345791260693943,-0.0493895864236867,0.0639453628463291,0.031282913,shared_2.5kb,shared_10kb,shared_0kb,anchor1_1819,anchor2_1819,enhancer-enhancer,CHST11
1821,1821,1821,1821,chr12,104382500,104387500,chr12,104822500,104827500,shared,0.0170805956752986,0.0232968178009069,0.4477746163088718,0.4477746163088718,shared,440000,1821,stable,stable,intra-TAD,ctrl,3.2955558,0.6591962,0.21425341,0.02725571,0.4414,0.0124,-0.1893305294597239,-0.2237281718179667,0.1401380607542253,0.1249315169295563,-0.0343976423582428,-0.0152065438246689,0.04343711,shared_2.5kb,shared_10kb,shared_0kb,anchor1_1821,anchor2_1821,enhancer-other,CHST11
1824,1824,1824,1824,chr12,105422500,105427500,chr12,106282500,106287500,shared,0.0060075390228861,0.0051780551605208,-0.2143637806435722,-0.2143637806435722,shared,860000,1824,stable,stable,intra-TAD,ctrl,3.099777,0.09417085,0.18942404,0.037981108,0.4267999999999999,0.0144,0.8658674182040162,0.5718636760562558,0.8835191916385993,0.7356268990132484,-0.2940037421477605,-0.1478922926253508,0.059762884,shared_2.5kb,shared_10kb,shared_0kb,anchor1_1824,anchor2_1824,enhancer-other,CKAP4
1826,1826,1826,1826,chr12,106225000,106230000,chr12,106280000,106285000,shared,0.053431456681252,0.0497094766993818,-0.1041684334870183,-0.1041684334870183,shared,55000,1826,stable,stable,intra-TAD,ctrl,3.1650352,0.1883419,0.5032629,0.02328477,0.4323,0.0529999999999999,0.3767439949011291,0.3525437335682245,0.3954474318159298,0.3888252569357189,-0.0242002613329045,-0.0066221748802108,0.06414384,shared_2.5kb,shared_10kb,shared_0kb,anchor1_1826,anchor2_1826,enhancer-enhancer,CKAP4
1829,1829,1829,1829,chr12,108560000,108565000,chr12,109090000,109095000,shared,0.0125801563976301,0.0080462848608523,-0.6447551386471767,-0.6447551386471767,shared,530000,1829,stable,stable,uncategorized,ctrl,2.0882711,1.7421628,0.19448137,0.023067497,0.4982999999999999,0.0137999999999999,0.6416572284429205,0.6829905994774,0.6278021883346914,0.7244399933761514,0.0413333710344795,0.09663780504146,0.08216927,shared_2.5kb,shared_10kb,shared_0kb,anchor1_1829,anchor2_1829,promoter-promoter,SELPLG
1830,1830,1830,1830,chr12,108565000,108570000,chr12,108800000,108805000,shared,0.0277900491693822,0.02309976212998,-0.2666903915724028,-0.2666903915724028,shared,235000,1830,stable,stable,intra-TAD,ctrl,0.0,5.3795156,0.188543,0.028550588,0.4423,0.0002,0.5503479556489937,0.6147324934366276,0.3785470820117887,0.4245848052567051,0.0643845377876338,0.0460377232449163,0.038528204,shared_2.5kb,shared_10kb,shared_0kb,anchor1_1830,anchor2_1830,enhancer-enhancer,SELPLG
1841,1841,1841,1841,chr12,111750000,111755000,chr12,111810000,111815000,shared,0.0568208649919596,0.0525958220673883,-0.1114725900012681,-0.1114725900012681,shared,60000,1841,stable,stable,uncategorized,ctrl,2.2840474,4.3083205,0.188543,0.023952268,0.4862,0.0252,0.6060838639285863,0.5341449863467352,0.8972900348935993,0.8350499988535818,-0.071938877581851,-0.0622400360400174,0.044438735,shared_2.5kb,shared_10kb,shared_0kb,anchor1_1841,anchor2_1841,enhancer-enhancer,ALDH2
1860,1860,1860,1860,chr12,116702500,116707500,chr12,117122500,117127500,shared,0.0068026258108381,0.0069870842394199,0.0385988005767647,0.0385988005767647,shared,420000,1860,stable,stable,uncategorized,ctrl,2.6429672,0.28251278,0.19774023,0.05028583,0.4491,0.033,0.978585133402506,1.0660985455622625,0.9754708661822876,0.9608741304628642,0.0875134121597565,-0.0145967357194235,0.05140552,shared_2.5kb,shared_10kb,shared_0kb,anchor1_1860,anchor2_1860,enhancer-enhancer,RNFT2
2080,2080,2080,2080,chr14,20320000,20325000,chr14,20605000,20610000,shared,0.0277374267350595,0.0381293430960711,0.4590677243598614,0.4590677243598614,shared,285000,2080,stable,stable,uncategorized,ctrl,1.0441359,0.1883418,0.188543,0.026591267,0.4471,0.0734,0.439847153107475,0.5337624164597814,0.6118168143599526,0.6405406918966944,0.0939152633523063,0.0287238775367417,0.045855947,shared_2.5kb,shared_10kb,shared_0kb,anchor1_2080,anchor2_2080,promoter-enhancer,SNORA79B
2081,2081,2081,2081,chr14,20322500,20327500,chr14,20682500,20687500,shared,0.0074620724426041,0.0057969249921785,-0.3642885477103608,-0.3642885477103608,shared,360000,2081,stable,stable,uncategorized,ctrl,9.234075,0.6356537,0.25069302,0.039149098,0.4472,0.0852,0.439847153107475,0.5337624164597814,0.3053928525075309,0.4058312644227661,0.0939152633523063,0.1004384119152352,0.09620625,shared_2.5kb,shared_10kb,shared_0kb,anchor1_2081,anchor2_2081,promoter-enhancer,SNORA79B
2099,2099,2099,2099,chr14,23982500,23987500,chr14,24092500,24097500,shared,0.022418233954438,0.0218178232535696,-0.0391654588190167,-0.0391654588190167,shared,110000,2099,stable,stable,intra-TAD,ctrl,11.615999,0.56502527,0.188543,0.043990813,0.4946,0.1172,0.2777566518462581,0.242706027796634,0.4745461447927185,0.4154519359925805,-0.035050624049624,-0.0590942088001379,0.057194337,shared_2.5kb,shared_10kb,shared_0kb,anchor1_2099,anchor2_2099,promoter-enhancer,PCK2
2100,2100,2100,2100,chr14,24005000,24010000,chr14,24090000,24095000,shared,,,0.0,0.0,shared,85000,2100,stable,stable,intra-TAD,ctrl,9.85402,0.1883416,0.46712872,0.04741622,0.508,0.026,0.430220709901418,0.3769667661271076,0.398298587947924,0.4107340649307017,-0.0532539437743104,0.0124354769827776,0.081554204,shared_2.5kb,shared_10kb,shared_0kb,anchor1_2100,anchor2_2100,promoter-enhancer,PCK2
2319,2319,2319,2319,chr15,34062500,34067500,chr15,34592500,34597500,shared,0.0061121217038215,0.0109818508782079,0.845376050731926,0.845376050731926,shared,530000,2319,stable,stable,intra-TAD,ctrl,2.6103387,0.7298243,0.188543,0.052322164,0.4085,0.0978,1.1350620319809386,1.0947281332834895,0.9824921891879562,1.0722438354745896,-0.0403338986974488,0.0897516462866333,0.04276394,shared_2.5kb,shared_10kb,shared_0kb,anchor1_2319,anchor2_2319,enhancer-other,GOLGA8A
