Unnamed: 0,chr1,start1,end1,chr2,start2,end2,status,ctrl_signal,rbp1_signal,log2FC,log2FC_clipped,condition,distance,loop_id,comp_switch_A1,comp_switch_A2,loop_class,source,CTCF_signal,H3K27me3_signal,H3K4me3_signal,rad21_signal,GC_mean,GC_diff,E1_anchor1_ctrl,E1_anchor1_rbp1,E1_anchor2_ctrl,E1_anchor2_rbp1,delta_E1_anchor1,delta_E1_anchor2,gene_id
115,chr1,31392500,31397500,chr1,31552500,31557500,shared,0.0178344479638701,0.0151021890759525,-0.2399088755758555,-0.2399088755758555,shared,160000,115,stable,stable,inter-TAD,ctrl,7.3415766,5.897457,0.188543,0.03317256,0.4286,0.1264,0.8499928245351654,0.7614824377046532,0.83007693669174,0.8872974352855663,-0.0885103868305122,0.0572204985938262,"149086,284551"
116,chr1,31652500,31657500,chr1,31782500,31787500,shared,0.0203095936401215,0.0159295774911593,-0.3504533721016289,-0.3504533721016289,shared,130000,116,stable,stable,intra-TAD,ctrl,9.658257,2.3189602,0.19775343,0.03717738,0.5241,0.0165999999999999,0.8220756403947521,0.817324536638176,0.7269462146827907,0.6657206997574941,-0.0047511037565761,-0.0612255149252966,576
117,chr1,31662500,31667500,chr1,31742500,31747500,shared,0.0647108527294391,0.0371575756069845,-0.8003513141785535,-0.8003513141785535,shared,80000,117,stable,,intra-TAD,ctrl,0.5220679,1.5067356,0.19675693,0.029519098,0.5924,0.0015999999999999,0.8220756403947521,0.817324536638176,,,-0.0047511037565761,,576
118,chr1,32445000,32450000,chr1,32875000,32880000,shared,0.0090997621531978,0.0075811660381698,-0.2634090746872312,-0.2634090746872312,shared,430000,118,stable,stable,intra-TAD,ctrl,1.5335739,1.0594231,0.188543,0.024638638,0.4846,0.1172,0.656752113021054,0.6511416039271501,0.6593628509517929,0.6336150691538929,-0.0056105090939038,-0.0257477817979,"252995,57648,728116"
119,chr1,32702500,32707500,chr1,32862500,32867500,shared,0.0117962861288339,0.0098534142918355,-0.2596370993059801,-0.2596370993059801,shared,160000,119,stable,stable,intra-TAD,ctrl,3.6544738,0.7533673,0.20176661,0.035644855,0.5183,0.0605999999999999,0.969552806319198,1.0664091358952847,0.6593628509517929,0.6336150691538929,0.0968563295760868,-0.0257477817979,"252995,57648"
120,chr1,32710000,32715000,chr1,32780000,32785000,shared,0.0232836900412856,0.0383054654895905,0.7182305357588274,0.7182305357588274,shared,70000,120,stable,stable,intra-TAD,ctrl,1.0441353,0.3884549,0.188543,0.032594457,0.4845,0.0494,0.969552806319198,1.0664091358952847,1.0479920147120558,0.80260319026797,0.0968563295760868,-0.2453888244440858,57648
121,chr1,32875000,32880000,chr1,33085000,33090000,shared,0.0232772516398839,0.0215679658186715,-0.1100306131441158,-0.1100306131441158,shared,210000,121,stable,stable,intra-TAD,ctrl,2.0230124,8.25173,0.188543,0.045002207,0.5104,0.0655999999999999,0.6593628509517929,0.6336150691538929,0.6776366074691048,0.6417754718629963,-0.0257477817979,-0.0358611356061084,3208
123,chr1,33212500,33217500,chr1,33462500,33467500,shared,0.0115632482258365,0.0074583128608099,-0.6326254998896694,-0.6326254998896694,shared,250000,123,stable,stable,intra-TAD,ctrl,1.0115062,0.28251278,0.19054878,0.026496693,0.4477,0.0897999999999999,0.7330713356943769,0.757334183840915,0.5679362487075712,0.5185466622838845,0.0242628481465381,-0.0493895864236867,100500853
124,chr1,33292500,33297500,chr1,33462500,33467500,shared,0.0251982739526422,0.0180547090104006,-0.4809497460595406,-0.4809497460595406,shared,170000,124,stable,stable,intra-TAD,ctrl,0.78310144,0.96525216,0.188543,0.026542632,0.5092,0.0332,0.7402396327716996,0.7539557770918229,0.5679362487075712,0.5185466622838845,0.0137161443201233,-0.0493895864236867,100500853
125,chr1,33642500,33647500,chr1,34602500,34607500,shared,0.0035789743261085,0.0044474254204004,0.3134242183371988,0.3134242183371988,shared,960000,125,stable,stable,intra-TAD,ctrl,5.677488,0.1883419,0.19173865,0.025279406,0.4538999999999999,0.0162,0.1706337632230652,0.2345791260693943,-0.052986225025661,-0.0401484668291178,0.0639453628463291,0.0128377581965431,114784
126,chr1,34112500,34117500,chr1,34602500,34607500,shared,0.0065942487218899,0.0056793248458136,-0.2154888702690102,-0.2154888702690102,shared,490000,126,stable,stable,intra-TAD,ctrl,0.7831019,0.18834165,0.18854299,0.027057417,0.4065999999999999,0.0783999999999999,-0.2628864358926228,-0.1282008703160336,-0.052986225025661,-0.0401484668291178,0.1346855655765892,0.0128377581965431,114784
129,chr1,35572500,35577500,chr1,35772500,35777500,shared,0.0242191769840993,0.017549441516574,-0.4647247204570428,-0.4647247204570428,shared,200000,129,stable,stable,uncategorized,ctrl,1.8272362,0.47085458,0.188543,0.04308769,0.5317000000000001,0.1765999999999999,0.6807838505834698,0.6258735633064981,0.7578908253000828,0.5959917245138295,-0.0549102872769716,-0.1618991007862532,105378645
130,chr1,36095000,36100000,chr1,36185000,36190000,shared,0.0224404389191126,0.0278376493795679,0.3109365003602779,0.3109365003602779,shared,90000,130,stable,stable,intra-TAD,ctrl,2.5777102,1.0829659,0.188543,0.033991616,0.5479,0.1001999999999999,0.6482857891915026,0.7653455793041557,0.8772313562175115,0.9619464646603676,0.1170597901126531,0.084715108442856,1296
131,chr1,36095000,36100000,chr1,36285000,36290000,shared,0.0145944421861601,0.0187692620149836,0.3629528555542136,0.3629528555542136,shared,190000,131,stable,stable,intra-TAD,ctrl,1.0441357,0.27074125,0.221387,0.030464817,0.5106999999999999,0.1745999999999999,0.6482857891915026,0.7653455793041557,0.8835191916385993,0.7356268990132484,0.1170597901126531,-0.1478922926253508,"1296,9967"
132,chr1,36145000,36150000,chr1,36420000,36425000,shared,0.0154556814061425,0.0150496075660117,-0.038411393050356,-0.038411393050356,shared,275000,132,stable,stable,intra-TAD,ctrl,0.26103398,0.0,0.19846633,0.023797052,0.4843,0.049,0.8658674182040162,0.5718636760562558,0.8896049057814328,0.8561120793189306,-0.2940037421477605,-0.0334928264625021,"55194,9967"
133,chr1,37892500,37897500,chr1,38832500,38837500,shared,0.0063336903284101,0.0053125501085997,-0.2536417878787985,-0.2536417878787985,shared,940000,133,stable,stable,uncategorized,ctrl,6.003779,1.2713073,0.26983783,0.028278954,0.4772,0.1072,0.6278021883346914,0.7244399933761514,0.3785470820117887,0.4245848052567051,0.09663780504146,0.0460377232449163,"100500801,105378653,2275,51118"
134,chr1,38030000,38035000,chr1,38585000,38590000,shared,0.008056692719891,0.0051291808451678,-0.651459293676337,-0.651459293676337,shared,555000,134,stable,stable,intra-TAD,ctrl,6.7868814,2.4955297,0.26983783,0.034352385,0.5198,0.0644,0.5503479556489937,0.6147324934366276,0.1161706795059907,0.2387315563545527,0.0643845377876338,0.122560876848562,"100500801,105378653"
138,chr1,39512500,39517500,chr1,39772500,39777500,shared,,,0.0,0.0,shared,260000,138,stable,stable,uncategorized,ctrl,7.015284,0.37668353,0.188543,0.040803343,0.5593,0.0145999999999999,0.6506590602384852,0.5870385745867999,0.7262767364297109,0.8483146599696463,-0.0636204856516853,0.1220379235399353,"101929516,192217,353500,64064,656,8761"
139,chr1,39810000,39815000,chr1,39900000,39905000,shared,0.0512099094422069,0.0448384175712149,-0.191687644151538,-0.191687644151538,shared,90000,139,stable,stable,uncategorized,ctrl,1.7619793,3.131183,0.188543,0.024438273,0.5153,0.0926,0.8339556444467953,0.9170388528933634,0.7725844498051744,0.8346099487817228,0.0830832084465681,0.0620254989765484,"4610,54802"
140,chr1,39815000,39820000,chr1,39970000,39975000,shared,0.0253709055786471,0.0223383739986659,-0.1836508388367282,-0.1836508388367282,shared,155000,140,stable,stable,intra-TAD,ctrl,3.9481354,0.0941708,0.188543,0.041009832,0.5166999999999999,0.0514,0.8339556444467953,0.9170388528933634,0.7873800114526864,0.8497573377473873,0.0830832084465681,0.0623773262947008,"4610,54802,84879"
141,chr1,39915000,39920000,chr1,40030000,40035000,shared,0.0202280602616153,0.0167857924178289,-0.2691173366444109,-0.2691173366444109,shared,115000,141,stable,stable,intra-TAD,ctrl,5.54697,0.0,0.188543,0.07231049,0.4513,0.0413999999999999,0.7725844498051744,0.8346099487817228,0.8047801444829978,0.8218867469545462,0.0620254989765484,0.0171066024715483,84879
142,chr1,40072500,40077500,chr1,40402500,40407500,shared,0.0101629500733799,0.0159421659778083,0.6495284095151211,0.6495284095151211,shared,330000,142,stable,stable,intra-TAD,ctrl,8.61412,0.23542699,0.21547772,0.03290127,0.4208,0.02,0.5925417230023974,0.7501934004266572,0.5159574450072529,0.4039889980872675,0.1576516774242597,-0.1119684469199854,"127391,5538,6018"
143,chr1,40080000,40085000,chr1,40335000,40340000,shared,0.0313513180433711,0.0292099563500797,-0.1020658944883031,-0.1020658944883031,shared,255000,143,stable,stable,intra-TAD,ctrl,16.086218,0.09417095,0.49907705,0.050418142,0.4583,0.013,0.5925417230023974,0.7501934004266572,0.6429572933953194,0.6808486553523662,0.1576516774242597,0.0378913619570467,"127391,5538,6018"
144,chr1,40145000,40150000,chr1,40340000,40345000,shared,0.0172560437885895,0.0169054860178556,-0.0296102495283907,-0.0296102495283907,shared,195000,144,stable,stable,intra-TAD,ctrl,0.783102,0.3060556,0.19746058,0.02456506,0.4326,0.0272,0.8638386962739965,0.8190661247972296,0.6429572933953194,0.6808486553523662,-0.0447725714767668,0.0378913619570467,"127391,6018"
145,chr1,40150000,40155000,chr1,40400000,40405000,shared,0.0198950529102583,0.0172281454318815,-0.2076423285429888,-0.2076423285429888,shared,250000,145,stable,stable,intra-TAD,ctrl,1.5009453,0.0,0.18854299,0.029932655,0.4162,0.0008,0.7584241561920327,0.6906004968013678,0.5159574450072529,0.4039889980872675,-0.0678236593906649,-0.1119684469199854,"127391,6018"
146,chr1,40610000,40615000,chr1,40950000,40955000,shared,0.0119693491694619,0.011748785536541,-0.026833074056383,-0.026833074056383,shared,340000,146,stable,stable,intra-TAD,ctrl,1.7619789,0.14125635,0.19861084,0.025197681,0.4623,0.0462,0.6060838639285863,0.5341449863467352,0.8165575148905964,0.7529742684744422,-0.071938877581851,-0.0635832464161542,"100130557,407031,9132,9783"
147,chr1,40612500,40617500,chr1,40842500,40847500,shared,0.0085679662433947,0.0150842787118954,0.8160210112913968,0.8160210112913968,shared,230000,147,stable,stable,inter-TAD,ctrl,4.4049454,0.1883419,0.19350466,0.025544818,0.4156999999999999,0.0489999999999999,0.6060838639285863,0.5341449863467352,0.678989114093763,0.7978566340554863,-0.071938877581851,0.1188675199617234,"100130557,407031,9132,9783"
148,chr1,40772500,40777500,chr1,40952500,40957500,shared,0.0165005548719656,0.0177314597547214,0.1037967725200548,0.1037967725200548,shared,180000,148,stable,stable,intra-TAD,ctrl,6.7216215,0.87108165,0.4602616,0.032334253,0.4597,0.0201999999999999,0.823292249664434,0.882737533401874,0.8165575148905964,0.7529742684744422,0.0594452837374399,-0.0635832464161542,9132
151,chr1,42142500,42147500,chr1,42732500,42737500,shared,0.0104941650056202,0.007893772122934,-0.410800602284078,-0.410800602284078,shared,590000,151,stable,stable,intra-TAD,ctrl,0.5220679,0.0,0.2529521,0.026324665,0.5554,0.0547999999999999,0.4396069882191101,0.4434211369602748,0.715292414106352,0.6031240819479856,0.0038141487411647,-0.1121683321583664,"149461,284716,2980,728621"
152,chr1,42782500,42787500,chr1,43072500,43077500,shared,0.0118144794511999,0.0084099934355818,-0.4903794857240665,-0.4903794857240665,shared,290000,152,stable,stable,intra-TAD,ctrl,1.0441359,0.1883419,0.2133513,0.025431333,0.4790999999999999,0.0949999999999999,0.6872225293160846,0.6449306022872859,0.5476487043459497,0.5195708370873865,-0.0422919270287986,-0.0280778672585632,100129924
154,chr1,43525000,43530000,chr1,43930000,43935000,shared,0.0124144966240663,0.0144906038177603,0.2230919475577673,0.2230919475577673,shared,405000,154,stable,stable,intra-TAD,ctrl,2.871373,0.6474254,0.19032171,0.04691621,0.5498000000000001,0.0819999999999999,0.6540040917416834,0.6267094808799777,0.7163027195040411,0.7313121754158787,-0.0272946108617057,0.0150094559118375,"100132774,5792,6487,9048"
155,chr1,43762500,43767500,chr1,43932500,43937500,shared,0.053287728440886,0.0459844439254832,-0.2126574404470529,-0.2126574404470529,shared,170000,155,stable,stable,inter-TAD,ctrl,13.639015,0.0,0.20650706,0.036435425,0.5286,0.184,0.6821930392592275,0.6003255057036871,0.7163027195040411,0.7313121754158787,-0.0818675335555403,0.0150094559118375,"6487,9048"
156,chr1,43762500,43767500,chr1,44042500,44047500,shared,0.0163634770967756,0.0151613178396995,-0.1100841813015699,-0.1100841813015699,shared,280000,156,stable,stable,inter-TAD,ctrl,12.660139,0.4943973,0.6308603,0.04396823,0.4581,0.043,0.6821930392592275,0.6003255057036871,0.7439407787766186,0.7033969018863538,-0.0818675335555403,-0.0405438768902647,"105378688,1802,6487,6536,9048"
157,chr1,44212500,44217500,chr1,44312500,44317500,shared,0.0280828280228719,0.0208570858498794,-0.4291506278464534,-0.4291506278464534,shared,100000,157,stable,stable,inter-TAD,ctrl,29.301048,0.6827391,0.616655,0.048540227,0.4813,0.0141999999999999,0.8472441582925851,0.8478078713733879,0.9771324038538874,0.8938609426843087,0.0005637130808027,-0.0832714611695787,"100874278,55929"
158,chr1,44832500,44837500,chr1,45002500,45007500,shared,0.0209364165829676,0.0145171691743398,-0.528254378406454,-0.528254378406454,shared,170000,158,stable,stable,inter-TAD,ctrl,15.139964,0.4826257,0.24313262,0.039142437,0.5202,0.062,0.9693733318533994,0.7400413534543202,0.5567720416279701,0.5539267874592891,-0.2293319783990791,-0.0028452541686809,8643
159,chr1,45012500,45017500,chr1,45492500,45497500,shared,0.0206436654955205,0.016036498423086,-0.3643399958322056,-0.3643399958322056,shared,480000,159,stable,stable,inter-TAD,ctrl,13.541133,1.1771377,0.21231583,0.04168509,0.4888,0.0111999999999999,0.5567720416279701,0.5539267874592891,0.6824052326230927,0.7959538254179139,-0.0028452541686809,0.1135485927948212,"10420,114034,400752"
161,chr1,46035000,46040000,chr1,46220000,46225000,shared,0.0266880557418163,0.0202659298560226,-0.3971378354943399,-0.3971378354943399,shared,185000,161,stable,stable,intra-TAD,ctrl,21.535294,12.760164,0.18854299,0.051013127,0.4987,0.0033999999999999,0.6650316988963171,0.7726747580324795,1.0483736410560485,0.8203905122538996,0.1076430591361624,-0.2279831288021488,"10103,541468"
162,chr1,46442500,46447500,chr1,46532500,46537500,shared,0.0415268974053335,0.0345199210765467,-0.2666169218043671,-0.2666169218043671,shared,90000,162,stable,stable,intra-TAD,ctrl,5.220678,5.720884,0.188543,0.04482035,0.5065999999999999,0.0104,0.9902822720844026,1.103339762656527,1.061089191010518,1.0486082715034553,0.1130574905721241,-0.0124809195070627,"105378696,127343,729041"
164,chr1,46882500,46887500,chr1,47082500,47087500,shared,,,0.0,0.0,shared,200000,164,stable,stable,intra-TAD,ctrl,2.0230134,2.7898138,0.2133513,0.023378324,0.4114,0.0283999999999999,0.3110512040341336,0.2992828910682688,0.3686663364265387,0.4296032449573828,-0.0117683129658648,0.060936908530844,1579
165,chr1,46930000,46935000,chr1,47140000,47145000,shared,0.016220139863876,0.0212871928372346,0.3921994529834508,0.3921994529834508,shared,210000,165,stable,stable,intra-TAD,ctrl,12.921172,0.37668347,0.2133513,0.044076174,0.4867,0.011,0.5135066753681179,0.5823839959199689,0.3930359370965205,0.3765438703148066,0.068877320551851,-0.016492066781714,1579
166,chr1,47390000,47395000,chr1,47720000,47725000,shared,0.0168316627547326,0.0160214893291728,-0.0711694393268889,-0.0711694393268889,shared,330000,166,stable,stable,uncategorized,ctrl,7.7657547,0.18834175,0.188543,0.04392275,0.4922999999999999,0.1065999999999999,0.6237863602690472,0.6819749138863093,0.2428653505182208,0.2894665825935969,0.058188553617262,0.0466012320753761,"102724077,2306"
167,chr1,47432500,47437500,chr1,47722500,47727500,shared,0.0292452305657633,0.0259857420878309,-0.170481103794008,-0.170481103794008,shared,290000,167,stable,stable,uncategorized,ctrl,2.6429687,0.47085434,0.188543,0.025522087,0.5570999999999999,0.0293999999999999,0.3942787079814255,0.4377232202425701,0.2428653505182208,0.2894665825935969,0.0434445122611445,0.0466012320753761,2306
168,chr1,47435000,47440000,chr1,47510000,47515000,shared,0.0197561569438585,0.0141166812239792,-0.4849013781494146,-0.4849013781494146,shared,75000,168,stable,stable,intra-TAD,ctrl,1.0441359,2.4484448,0.188543,0.027784597,0.5466,0.1928,0.3942787079814255,0.4377232202425701,0.5359995332622273,0.5286872442274033,0.0434445122611445,-0.0073122890348239,2306
169,chr1,48000000,48005000,chr1,48060000,48065000,shared,0.0288617886983043,0.0235570867583027,-0.2929995770969705,-0.2929995770969705,shared,60000,169,stable,stable,uncategorized,ctrl,3.7197325,0.60033983,0.188543,0.024002595,0.4599999999999999,0.0219999999999999,0.0403331228007729,0.1459076085386123,0.0502229429353799,0.0813323389201389,0.1055744857378393,0.031109395984759,105379778
175,chr1,50772500,50777500,chr1,51192500,51197500,shared,0.0133041834595787,0.0147810982822044,0.1518735021715271,0.1518735021715271,shared,420000,175,stable,stable,intra-TAD,ctrl,16.640905,0.84753835,0.39234787,0.031062638,0.3888,0.0852,0.0551541509555992,0.0098547120072934,0.2627343437196716,0.2534008865204326,-0.0452994389483057,-0.009333457199239,105378716
177,chr1,51312500,51317500,chr1,51532500,51537500,shared,0.0101214571273354,0.0082451269105889,-0.2958033962136173,-0.2958033962136173,shared,220000,177,stable,stable,intra-TAD,ctrl,8.255197,0.71805334,0.26983285,0.034944706,0.4782999999999999,0.1406,0.5918098450186811,0.6934516982078114,0.7749927418469859,0.62030124370835,0.1016418531891303,-0.1546914981386358,102724097
179,chr1,52702500,52707500,chr1,53182500,53187500,shared,0.0106983285793339,0.0122039614066182,0.1899641035265152,0.1899641035265152,shared,480000,179,stable,stable,inter-TAD,ctrl,5.2859364,0.09417081,0.5081467,0.03890467,0.4695,0.0197999999999999,0.8497563550480071,0.7838752441772877,0.7425635030769914,0.8080537877116708,-0.0658811108707193,0.0654902846346794,"127435,440590,6512"
180,chr1,52902500,52907500,chr1,53182500,53187500,shared,0.0129656614187675,0.0077668464298058,-0.7392949588107582,-0.7392949588107582,shared,280000,180,stable,stable,inter-TAD,ctrl,15.857804,0.20011315,0.43179163,0.030361198,0.4760999999999999,0.0329999999999999,0.6766979378943698,0.8549156820144158,0.7425635030769914,0.8080537877116708,0.1782177441200459,0.0654902846346794,"127435,6512"
182,chr1,53422500,53427500,chr1,55022500,55027500,shared,0.0084462609847548,0.0099474670981126,0.2360163958199541,0.2360163958199541,shared,1600000,182,stable,stable,intra-TAD,ctrl,4.9270124,0.3178268,0.188543,0.054494374,0.4653,0.033,0.7760683670135111,0.8267060963081421,0.5877044280193046,0.6353027521620859,0.0506377292946309,0.0475983241427813,"115353,148979,163747,1718,374977,388633,51668,54432,55001,619518,7268,7809,9528"
183,chr1,53482500,53487500,chr1,53752500,53757500,shared,0.0144958478592651,0.0173661552705528,0.2606386693123076,0.2606386693123076,shared,270000,183,stable,stable,inter-TAD,ctrl,3.458699,0.1765705,0.20225522,0.040589858,0.4965,0.1301999999999999,0.7335268498009136,0.7333354302389592,0.8811557740408668,0.7903083612736099,-0.0001914195619544,-0.0908474127672568,148979
