genebody_chr	genebody_start	genebody_end	gene_id_x	score	strand	anchor_chr	anchor_start	anchor_end	genebody_anchor	deg_class	Unnamed: 0	chr1	start1	end1	chr2	start2	end2	status	ctrl_signal	rbp1_signal	log2FC	log2FC_clipped	condition	distance	loop_id	comp_switch_A1	comp_switch_A2	loop_class	source	CTCF_signal	H3K27me3_signal	H3K4me3_signal	rad21_signal	GC_mean	GC_diff	E1_anchor1_ctrl	E1_anchor1_rbp1	E1_anchor2_ctrl	E1_anchor2_rbp1	delta_E1_anchor1	delta_E1_anchor2	anchor_side	distal_chr	distal_start	distal_end	gene_id_y	gene_symbol
chr1	154404842	154469950	ENST00000368485.8	0	+	chr1	154405000	154410000	1	upregulated_a1	7825	chr1	154405000	154410000	chr1	154470000	154475000	lost	0.0318940377114954	0.0251349251475427	-0.3435933583550257	-0.3435933583550257	Control loop	65000	7825	stable	stable	intra-TAD	ctrl	0.7504719	9.146354	0.21220188	0.024713397	0.5193	0.0429999999999999	0.3306968642286374	0.4651755199774865	0.7040924404486532	0.7287459106486914	0.1344786557488491	0.0246534702000382	left	chr1	154470000	154475000	ENST00000368485	IL6R
chr1	154405114	154435083	ENST00000512471.1	0	+	chr1	154405000	154410000	1	upregulated_a1	7825	chr1	154405000	154410000	chr1	154470000	154475000	lost	0.0318940377114954	0.0251349251475427	-0.3435933583550257	-0.3435933583550257	Control loop	65000	7825	stable	stable	intra-TAD	ctrl	0.7504719	9.146354	0.21220188	0.024713397	0.5193	0.0429999999999999	0.3306968642286374	0.4651755199774865	0.7040924404486532	0.7287459106486914	0.1344786557488491	0.0246534702000382	left	chr1	154470000	154475000	ENST00000512471	IL6R
chr1	180154368	180204530	ENST00000367602.8	0	+	chr1	180182500	180187500	1	upregulated_a1	461	chr1	180182500	180187500	chr1	180412500	180417500	shared	0.0169869457235968	0.0180077307201567	0.0841899113562309	0.0841899113562309	shared	230000	461	stable	stable	intra-TAD	ctrl	1.337799	0.28251272	0.3504934	0.02716623	0.458	0.1964	0.37102562855416	0.4025069119288957	0.1231900090210444	0.0340912655615288	0.0314812833747357	-0.0890987434595155	left	chr1	180412500	180417500	ENST00000367602	QSOX1
chr1	180154368	180204530	ENST00000367602.8	0	+	chr1	180182500	180187500	1	upregulated_a1	462	chr1	180182500	180187500	chr1	180482500	180487500	shared	0.0173396903315414	0.0175187686710968	0.0148232430612663	0.0148232430612663	shared	300000	462	stable	stable	intra-TAD	ctrl	0.78310174	3.0840979	0.188543	0.035261177	0.4641	0.1842	0.37102562855416	0.4025069119288957	0.1720394984607086	0.1800469645506193	0.0314812833747357	0.0080074660899107	left	chr1	180482500	180487500	ENST00000367602	QSOX1
chr1	180154368	180204530	ENST00000367602.8	0	+	chr1	180185000	180190000	1	upregulated_a1	28078	chr1	180185000	180190000	chr1	180415000	180420000	gained	0.0169869457235968	0.0180077307201567	0.0841899113562309	0.0841899113562309	Mutant loop	230000	28078	stable	stable	intra-TAD	rbp1	0.9788774	0.0	0.1963399	0.025435602	0.4606	0.1768	0.5937517603871669	0.6096810887741966	0.5336236750191435	0.458783907213012	0.0159293283870296	-0.0748397678061315	left	chr1	180415000	180420000	ENST00000367602	QSOX1
chr1	180154369	180190174	ENST00000392029.6	0	+	chr1	180182500	180187500	1	upregulated_a1	461	chr1	180182500	180187500	chr1	180412500	180417500	shared	0.0169869457235968	0.0180077307201567	0.0841899113562309	0.0841899113562309	shared	230000	461	stable	stable	intra-TAD	ctrl	1.337799	0.28251272	0.3504934	0.02716623	0.458	0.1964	0.37102562855416	0.4025069119288957	0.1231900090210444	0.0340912655615288	0.0314812833747357	-0.0890987434595155	left	chr1	180412500	180417500	ENST00000392029	QSOX1
chr1	180154369	180190174	ENST00000392029.6	0	+	chr1	180182500	180187500	1	upregulated_a1	462	chr1	180182500	180187500	chr1	180482500	180487500	shared	0.0173396903315414	0.0175187686710968	0.0148232430612663	0.0148232430612663	shared	300000	462	stable	stable	intra-TAD	ctrl	0.78310174	3.0840979	0.188543	0.035261177	0.4641	0.1842	0.37102562855416	0.4025069119288957	0.1720394984607086	0.1800469645506193	0.0314812833747357	0.0080074660899107	left	chr1	180482500	180487500	ENST00000392029	QSOX1
chr1	180154369	180190174	ENST00000392029.6	0	+	chr1	180185000	180190000	1	upregulated_a1	28078	chr1	180185000	180190000	chr1	180415000	180420000	gained	0.0169869457235968	0.0180077307201567	0.0841899113562309	0.0841899113562309	Mutant loop	230000	28078	stable	stable	intra-TAD	rbp1	0.9788774	0.0	0.1963399	0.025435602	0.4606	0.1768	0.5937517603871669	0.6096810887741966	0.5336236750191435	0.458783907213012	0.0159293283870296	-0.0748397678061315	left	chr1	180415000	180420000	ENST00000392029	QSOX1
chr1	180154396	180198534	ENST00000367600.5	0	+	chr1	180182500	180187500	1	upregulated_a1	461	chr1	180182500	180187500	chr1	180412500	180417500	shared	0.0169869457235968	0.0180077307201567	0.0841899113562309	0.0841899113562309	shared	230000	461	stable	stable	intra-TAD	ctrl	1.337799	0.28251272	0.3504934	0.02716623	0.458	0.1964	0.37102562855416	0.4025069119288957	0.1231900090210444	0.0340912655615288	0.0314812833747357	-0.0890987434595155	left	chr1	180412500	180417500	ENST00000367600	QSOX1
chr1	180154396	180198534	ENST00000367600.5	0	+	chr1	180182500	180187500	1	upregulated_a1	462	chr1	180182500	180187500	chr1	180482500	180487500	shared	0.0173396903315414	0.0175187686710968	0.0148232430612663	0.0148232430612663	shared	300000	462	stable	stable	intra-TAD	ctrl	0.78310174	3.0840979	0.188543	0.035261177	0.4641	0.1842	0.37102562855416	0.4025069119288957	0.1720394984607086	0.1800469645506193	0.0314812833747357	0.0080074660899107	left	chr1	180482500	180487500	ENST00000367600	QSOX1
chr1	180154396	180198534	ENST00000367600.5	0	+	chr1	180185000	180190000	1	upregulated_a1	28078	chr1	180185000	180190000	chr1	180415000	180420000	gained	0.0169869457235968	0.0180077307201567	0.0841899113562309	0.0841899113562309	Mutant loop	230000	28078	stable	stable	intra-TAD	rbp1	0.9788774	0.0	0.1963399	0.025435602	0.4606	0.1768	0.5937517603871669	0.6096810887741966	0.5336236750191435	0.458783907213012	0.0159293283870296	-0.0748397678061315	left	chr1	180415000	180420000	ENST00000367600	QSOX1
chr1	203626331	203744581	ENST00000341360.7	0	+	chr1	203710000	203715000	1	upregulated_a1	19648	chr1	203710000	203715000	chr1	203780000	203785000	gained	0.0075721507599503	0.0141295572198065	0.899941216215974	0.899941216215974	Mutant loop	70000	19648	stable	stable	intra-TAD	rbp1	8.059418	11.936169	0.188543	0.031265456	0.4759	0.0081999999999999	0.707554894558673	0.6617153266331403	0.7201858411844109	0.7807300043220635	-0.0458395679255327	0.0605441631376526	left	chr1	203780000	203785000	ENST00000341360	ATP2B4
chr1	203626331	203744581	ENST00000357681.10	0	+	chr1	203710000	203715000	1	upregulated_a1	19648	chr1	203710000	203715000	chr1	203780000	203785000	gained	0.0075721507599503	0.0141295572198065	0.899941216215974	0.899941216215974	Mutant loop	70000	19648	stable	stable	intra-TAD	rbp1	8.059418	11.936169	0.188543	0.031265456	0.4759	0.0081999999999999	0.707554894558673	0.6617153266331403	0.7201858411844109	0.7807300043220635	-0.0458395679255327	0.0605441631376526	left	chr1	203780000	203785000	ENST00000357681	ATP2B4
chr1	203629596	203741576	ENST00000705901.1	0	+	chr1	203710000	203715000	1	upregulated_a1	19648	chr1	203710000	203715000	chr1	203780000	203785000	gained	0.0075721507599503	0.0141295572198065	0.899941216215974	0.899941216215974	Mutant loop	70000	19648	stable	stable	intra-TAD	rbp1	8.059418	11.936169	0.188543	0.031265456	0.4759	0.0081999999999999	0.707554894558673	0.6617153266331403	0.7201858411844109	0.7807300043220635	-0.0458395679255327	0.0605441631376526	left	chr1	203780000	203785000	ENST00000705901	ATP2B4
chr1	9728425	9824465	ENST00000377298.9	0	-	chr1	9765000	9770000	1	upregulated_a1	7471	chr1	9765000	9770000	chr1	9920000	9925000	lost	0.0119669624796088	0.0071025012960774	-0.7526579111460341	-0.7526579111460341	Control loop	155000	7471	stable	stable	intra-TAD	ctrl	0.78310174	0.47085422	0.20819677	0.024017118	0.487	0.0479999999999999	0.0996769677503844	0.1271752493612655	-0.2225964305678285	-0.2638347533039115	0.027498281610881	-0.0412383227360829	left	chr1	9920000	9925000	ENST00000377298	CLSTN1
chr1	9728425	9824465	ENST00000377298.9	0	-	chr1	9782500	9787500	1	upregulated_a1	29	chr1	9782500	9787500	chr1	9862500	9867500	shared	0.0491330547021674	0.0387432988699654	-0.342747137055419	-0.342747137055419	shared	80000	29	stable	stable	inter-TAD	ctrl	10.14769	8.275272	0.188543	0.034904007	0.511	0.0631999999999999	0.6748699925967264	0.8426933688204861	0.8351787170344092	0.6900573742705363	0.1678233762237596	-0.1451213427638729	left	chr1	9862500	9867500	ENST00000377298	CLSTN1
chr1	9728425	9824465	ENST00000377298.9	0	-	chr1	9780000	9785000	1	upregulated_a1	19054	chr1	9780000	9785000	chr1	9865000	9870000	gained	0.0491330547021674	0.0387432988699654	-0.342747137055419	-0.342747137055419	Mutant loop	85000	19054	stable	stable	intra-TAD	rbp1	4.8291264	0.2825126	0.20144331	0.043898877	0.4727	0.0989999999999999	-0.0661751453545798	-0.0704811696085188	0.0016736745298529	-0.0448280417705175	-0.0043060242539389	-0.0465017163003705	left	chr1	9865000	9870000	ENST00000377298	CLSTN1
chr1	9728526	9824169	ENST00000650348.1	0	-	chr1	9765000	9770000	1	upregulated_a1	7471	chr1	9765000	9770000	chr1	9920000	9925000	lost	0.0119669624796088	0.0071025012960774	-0.7526579111460341	-0.7526579111460341	Control loop	155000	7471	stable	stable	intra-TAD	ctrl	0.78310174	0.47085422	0.20819677	0.024017118	0.487	0.0479999999999999	0.0996769677503844	0.1271752493612655	-0.2225964305678285	-0.2638347533039115	0.027498281610881	-0.0412383227360829	left	chr1	9920000	9925000	ENST00000650348	CLSTN1
chr1	9728526	9824169	ENST00000650348.1	0	-	chr1	9782500	9787500	1	upregulated_a1	29	chr1	9782500	9787500	chr1	9862500	9867500	shared	0.0491330547021674	0.0387432988699654	-0.342747137055419	-0.342747137055419	shared	80000	29	stable	stable	inter-TAD	ctrl	10.14769	8.275272	0.188543	0.034904007	0.511	0.0631999999999999	0.6748699925967264	0.8426933688204861	0.8351787170344092	0.6900573742705363	0.1678233762237596	-0.1451213427638729	left	chr1	9862500	9867500	ENST00000650348	CLSTN1
chr1	9728526	9824169	ENST00000650348.1	0	-	chr1	9780000	9785000	1	upregulated_a1	19054	chr1	9780000	9785000	chr1	9865000	9870000	gained	0.0491330547021674	0.0387432988699654	-0.342747137055419	-0.342747137055419	Mutant loop	85000	19054	stable	stable	intra-TAD	rbp1	4.8291264	0.2825126	0.20144331	0.043898877	0.4727	0.0989999999999999	-0.0661751453545798	-0.0704811696085188	0.0016736745298529	-0.0448280417705175	-0.0043060242539389	-0.0465017163003705	left	chr1	9865000	9870000	ENST00000650348	CLSTN1
chr1	9728527	9824484	ENST00000361311.4	0	-	chr1	9765000	9770000	1	upregulated_a1	7471	chr1	9765000	9770000	chr1	9920000	9925000	lost	0.0119669624796088	0.0071025012960774	-0.7526579111460341	-0.7526579111460341	Control loop	155000	7471	stable	stable	intra-TAD	ctrl	0.78310174	0.47085422	0.20819677	0.024017118	0.487	0.0479999999999999	0.0996769677503844	0.1271752493612655	-0.2225964305678285	-0.2638347533039115	0.027498281610881	-0.0412383227360829	left	chr1	9920000	9925000	ENST00000361311	CLSTN1
chr1	9728527	9824484	ENST00000361311.4	0	-	chr1	9782500	9787500	1	upregulated_a1	29	chr1	9782500	9787500	chr1	9862500	9867500	shared	0.0491330547021674	0.0387432988699654	-0.342747137055419	-0.342747137055419	shared	80000	29	stable	stable	inter-TAD	ctrl	10.14769	8.275272	0.188543	0.034904007	0.511	0.0631999999999999	0.6748699925967264	0.8426933688204861	0.8351787170344092	0.6900573742705363	0.1678233762237596	-0.1451213427638729	left	chr1	9862500	9867500	ENST00000361311	CLSTN1
chr1	9728527	9824484	ENST00000361311.4	0	-	chr1	9780000	9785000	1	upregulated_a1	19054	chr1	9780000	9785000	chr1	9865000	9870000	gained	0.0491330547021674	0.0387432988699654	-0.342747137055419	-0.342747137055419	Mutant loop	85000	19054	stable	stable	intra-TAD	rbp1	4.8291264	0.2825126	0.20144331	0.043898877	0.4727	0.0989999999999999	-0.0661751453545798	-0.0704811696085188	0.0016736745298529	-0.0448280417705175	-0.0043060242539389	-0.0465017163003705	left	chr1	9865000	9870000	ENST00000361311	CLSTN1
chr1	21216746	21346004	ENST00000415912.6	0	-	chr1	21222500	21227500	1	upregulated_a1	71	chr1	21222500	21227500	chr1	21572500	21577500	shared	0.0154270209249217	0.0100328246473248	-0.6207316530741869	-0.6207316530741869	shared	350000	71	stable	stable	intra-TAD	ctrl	3.0997772	0.0941708	0.188543	0.039089043	0.5409999999999999	0.0348	0.463573872805017	0.4565809593601253	0.5980565956259969	0.6520914039067366	-0.0069929134448917	0.0540348082807397	left	chr1	21572500	21577500	ENST00000415912	ECE1
chr1	21216746	21346004	ENST00000415912.6	0	-	chr1	21225000	21230000	1	upregulated_a1	19101	chr1	21225000	21230000	chr1	21575000	21580000	gained	0.0154270209249217	0.0100328246473248	-0.6207316530741869	-0.6207316530741869	Mutant loop	350000	19101	stable	stable	intra-TAD	rbp1	4.9922733	0.0	0.2027483	0.040525798	0.5263	0.0262	0.646760915032792	0.6428329924408033	0.5730812901470256	0.5290005899529037	-0.0039279225919887	-0.0440807001941219	left	chr1	21575000	21580000	ENST00000415912	ECE1
chr1	21216746	21346004	ENST00000415912.6	0	-	chr1	21242500	21247500	1	upregulated_a1	7508	chr1	21242500	21247500	chr1	21352500	21357500	lost	0.0314499971368075	0.0303963030697292	-0.0491640182546175	-0.0491640182546175	Control loop	110000	7508	stable	stable	intra-TAD	ctrl	0.0	0.0	0.188543	0.02664528	0.4911999999999999	0.0323999999999999	0.0657724030161192	0.0965533852180938	-0.3055070369158717	-0.3055058594768818	0.0307809822019745	1.177438989863333e-06	left	chr1	21352500	21357500	ENST00000415912	ECE1
chr1	21216746	21346004	ENST00000415912.6	0	-	chr1	21232500	21237500	1	upregulated_a1	19102	chr1	21232500	21237500	chr1	21352500	21357500	gained	0.0281274805324713	0.0276452444238325	-0.0249490044240749	-0.0249490044240749	Mutant loop	120000	19102	stable	stable	intra-TAD	rbp1	1.2399114	0.84753835	0.19054878	0.03127091	0.4979	0.0458	0.8421652215839533	0.7514828299291444	0.7241158875951582	0.7216320225887598	-0.0906823916548089	-0.0024838650063984	left	chr1	21352500	21357500	ENST00000415912	ECE1
chr1	21216749	21290963	ENST00000374893.11	0	-	chr1	21222500	21227500	1	upregulated_a1	71	chr1	21222500	21227500	chr1	21572500	21577500	shared	0.0154270209249217	0.0100328246473248	-0.6207316530741869	-0.6207316530741869	shared	350000	71	stable	stable	intra-TAD	ctrl	3.0997772	0.0941708	0.188543	0.039089043	0.5409999999999999	0.0348	0.463573872805017	0.4565809593601253	0.5980565956259969	0.6520914039067366	-0.0069929134448917	0.0540348082807397	left	chr1	21572500	21577500	ENST00000374893	ECE1
chr1	21216749	21290963	ENST00000374893.11	0	-	chr1	21225000	21230000	1	upregulated_a1	19101	chr1	21225000	21230000	chr1	21575000	21580000	gained	0.0154270209249217	0.0100328246473248	-0.6207316530741869	-0.6207316530741869	Mutant loop	350000	19101	stable	stable	intra-TAD	rbp1	4.9922733	0.0	0.2027483	0.040525798	0.5263	0.0262	0.646760915032792	0.6428329924408033	0.5730812901470256	0.5290005899529037	-0.0039279225919887	-0.0440807001941219	left	chr1	21575000	21580000	ENST00000374893	ECE1
chr1	21216749	21290963	ENST00000374893.11	0	-	chr1	21242500	21247500	1	upregulated_a1	7508	chr1	21242500	21247500	chr1	21352500	21357500	lost	0.0314499971368075	0.0303963030697292	-0.0491640182546175	-0.0491640182546175	Control loop	110000	7508	stable	stable	intra-TAD	ctrl	0.0	0.0	0.188543	0.02664528	0.4911999999999999	0.0323999999999999	0.0657724030161192	0.0965533852180938	-0.3055070369158717	-0.3055058594768818	0.0307809822019745	1.177438989863333e-06	left	chr1	21352500	21357500	ENST00000374893	ECE1
chr1	21216749	21290963	ENST00000374893.11	0	-	chr1	21232500	21237500	1	upregulated_a1	19102	chr1	21232500	21237500	chr1	21352500	21357500	gained	0.0281274805324713	0.0276452444238325	-0.0249490044240749	-0.0249490044240749	Mutant loop	120000	19102	stable	stable	intra-TAD	rbp1	1.2399114	0.84753835	0.19054878	0.03127091	0.4979	0.0458	0.8421652215839533	0.7514828299291444	0.7241158875951582	0.7216320225887598	-0.0906823916548089	-0.0024838650063984	left	chr1	21352500	21357500	ENST00000374893	ECE1
chr1	21216780	21346072	ENST00000649812.1	0	-	chr1	21222500	21227500	1	upregulated_a1	71	chr1	21222500	21227500	chr1	21572500	21577500	shared	0.0154270209249217	0.0100328246473248	-0.6207316530741869	-0.6207316530741869	shared	350000	71	stable	stable	intra-TAD	ctrl	3.0997772	0.0941708	0.188543	0.039089043	0.5409999999999999	0.0348	0.463573872805017	0.4565809593601253	0.5980565956259969	0.6520914039067366	-0.0069929134448917	0.0540348082807397	left	chr1	21572500	21577500	ENST00000649812	ECE1
chr1	21216780	21346072	ENST00000649812.1	0	-	chr1	21225000	21230000	1	upregulated_a1	19101	chr1	21225000	21230000	chr1	21575000	21580000	gained	0.0154270209249217	0.0100328246473248	-0.6207316530741869	-0.6207316530741869	Mutant loop	350000	19101	stable	stable	intra-TAD	rbp1	4.9922733	0.0	0.2027483	0.040525798	0.5263	0.0262	0.646760915032792	0.6428329924408033	0.5730812901470256	0.5290005899529037	-0.0039279225919887	-0.0440807001941219	left	chr1	21575000	21580000	ENST00000649812	ECE1
chr1	21216780	21346072	ENST00000649812.1	0	-	chr1	21242500	21247500	1	upregulated_a1	7508	chr1	21242500	21247500	chr1	21352500	21357500	lost	0.0314499971368075	0.0303963030697292	-0.0491640182546175	-0.0491640182546175	Control loop	110000	7508	stable	stable	intra-TAD	ctrl	0.0	0.0	0.188543	0.02664528	0.4911999999999999	0.0323999999999999	0.0657724030161192	0.0965533852180938	-0.3055070369158717	-0.3055058594768818	0.0307809822019745	1.177438989863333e-06	left	chr1	21352500	21357500	ENST00000649812	ECE1
chr1	21216780	21346072	ENST00000649812.1	0	-	chr1	21232500	21237500	1	upregulated_a1	19102	chr1	21232500	21237500	chr1	21352500	21357500	gained	0.0281274805324713	0.0276452444238325	-0.0249490044240749	-0.0249490044240749	Mutant loop	120000	19102	stable	stable	intra-TAD	rbp1	1.2399114	0.84753835	0.19054878	0.03127091	0.4979	0.0458	0.8421652215839533	0.7514828299291444	0.7241158875951582	0.7216320225887598	-0.0906823916548089	-0.0024838650063984	left	chr1	21352500	21357500	ENST00000649812	ECE1
chr1	21218083	21280049	ENST00000357071.8	0	-	chr1	21222500	21227500	1	upregulated_a1	71	chr1	21222500	21227500	chr1	21572500	21577500	shared	0.0154270209249217	0.0100328246473248	-0.6207316530741869	-0.6207316530741869	shared	350000	71	stable	stable	intra-TAD	ctrl	3.0997772	0.0941708	0.188543	0.039089043	0.5409999999999999	0.0348	0.463573872805017	0.4565809593601253	0.5980565956259969	0.6520914039067366	-0.0069929134448917	0.0540348082807397	left	chr1	21572500	21577500	ENST00000357071	ECE1
chr1	21218083	21280049	ENST00000357071.8	0	-	chr1	21225000	21230000	1	upregulated_a1	19101	chr1	21225000	21230000	chr1	21575000	21580000	gained	0.0154270209249217	0.0100328246473248	-0.6207316530741869	-0.6207316530741869	Mutant loop	350000	19101	stable	stable	intra-TAD	rbp1	4.9922733	0.0	0.2027483	0.040525798	0.5263	0.0262	0.646760915032792	0.6428329924408033	0.5730812901470256	0.5290005899529037	-0.0039279225919887	-0.0440807001941219	left	chr1	21575000	21580000	ENST00000357071	ECE1
chr1	21218083	21280049	ENST00000357071.8	0	-	chr1	21242500	21247500	1	upregulated_a1	7508	chr1	21242500	21247500	chr1	21352500	21357500	lost	0.0314499971368075	0.0303963030697292	-0.0491640182546175	-0.0491640182546175	Control loop	110000	7508	stable	stable	intra-TAD	ctrl	0.0	0.0	0.188543	0.02664528	0.4911999999999999	0.0323999999999999	0.0657724030161192	0.0965533852180938	-0.3055070369158717	-0.3055058594768818	0.0307809822019745	1.177438989863333e-06	left	chr1	21352500	21357500	ENST00000357071	ECE1
