chr	pos1	pos2	chr2	pos3	pos4	length	width	Mean	maxpixel	pvalue	Stripiness
chr16	75745001	75770000	chr16	75375001	75770000	395000	25000	9.253164556962025	95.0%	0.025	3.9852640260735908
chr1	225755001	225775000	chr1	225465001	225775000	310000	20000	13.040322580645162	96.0%	0.015	3.9628983156347766
chr2	207745001	207770000	chr2	207745001	208205000	460000	25000	10.015217391304349	95.0%	0.018000000000000002	3.9542243189642554
chr19	46270001	46290000	chr19	46270001	46565000	295000	20000	10.822033898305085	95.0%	0.032	3.939673745189584
chr15	101280001	101305000	chr15	101280001	101660000	380000	25000	9.389473684210525	96.0%	0.055999999999999994	3.9289793047764463
chr3	12465001	12485000	chr3	12115001	12485000	370000	20000	11.405405405405405	96.0%	0.0195	3.9252355838839814
chr2	170395001	170415000	chr2	170395001	170810000	415000	20000	11.94277108433735	98.0%	0.011	3.915762749870249
chr3	195505001	195530000	chr3	195260001	195530000	270000	25000	14.2	98.0%	0.010499999999999999	3.9106376255709763
chrX	19890001	19925000	chrX	19890001	20140000	250000	35000	7.625714285714286	95.0%	0.0635	3.9091007647762086
chr18	35380001	35415000	chr18	35380001	35750000	370000	35000	10.534749034749035	98.0%	0.025	3.908906366359129
chr12	94090001	94110000	chr12	93405001	94110000	705000	20000	6.652482269503546	97.0%	0.044	3.9084421710669397
chr12	65290001	65315000	chr12	65290001	66120000	830000	25000	6.093975903614458	96.0%	0.087	3.9035736676938453
chr6	137630001	137650000	chr6	137065001	137650000	585000	20000	8.271367521367521	96.0%	0.036	3.9029014849231882
chr12	7215001	7235000	chr12	7215001	7650000	435000	20000	10.298850574712644	95.0%	0.037	3.8967957481921607
chr4	123645001	123665000	chr4	123340001	123665000	325000	20000	13.988461538461538	97.0%	0.018	3.8878963015035963
chr4	76510001	76530000	chr4	76510001	76750000	240000	20000	18.151041666666668	98.0%	0.018500000000000003	3.8857576411994
chr9	72575001	72600000	chr9	72305001	72600000	295000	25000	13.04406779661017	96.0%	0.031	3.8829776616763327
chr1	22965001	22985000	chr1	22965001	23285000	320000	20000	11.5390625	95.0%	0.0165	3.880744286482545
chr5	58490001	58510000	chr5	58490001	58855000	365000	20000	11.784246575342467	97.0%	0.029	3.8709441130350193
chr1	91505001	91530000	chr1	91505001	92110000	605000	25000	8.277685950413224	96.0%	0.039	3.8140640315796888
chr6	157305001	157325000	chr6	157305001	158005000	700000	20000	7.939285714285714	95.0%	0.0165	3.807139054314269
chr14	67935001	67955000	chr14	67935001	68845000	910000	20000	5.7651098901098905	97.0%	0.0315	3.8011863284969705
chr12	21690001	21710000	chr12	21690001	22085000	395000	20000	10.806962025316455	98.0%	0.037	3.8001061994899668
chr1	183895001	183920000	chr1	183640001	183920000	280000	25000	16.02857142857143	95.0%	0.015	3.7950496238609874
chr16	74295001	74320000	chr16	74295001	74875000	580000	25000	6.517241379310344	95.0%	0.047	3.7878806036897585
chr12	89535001	89555000	chr12	89535001	90950000	1415000	20000	4.318021201413427	95.0%	0.034	3.7843927406156705
chr14	22555001	22575000	chr14	22555001	22910000	355000	20000	11.105633802816902	95.0%	0.022	3.778230806964476
chr16	84465001	84495000	chr16	84220001	84495000	275000	30000	12.815151515151515	95.0%	0.03	3.77765544542472
chr5	34175001	34195000	chr5	33630001	34195000	565000	20000	11.811946902654867	97.0%	0.011	3.772832179027378
chr7	97820001	97850000	chr7	97095001	97850000	755000	30000	5.970198675496689	97.0%	0.062	3.7715772644757086
chr6	29840001	29875000	chr6	29840001	30035000	195000	35000	19.131868131868135	98.0%	0.006	3.768762391969464
chr10	28365001	28390000	chr10	28235001	28390000	155000	25000	22.8	98.0%	0.001	3.760570557151957
chr7	143720001	143740000	chr7	143720001	144150000	430000	20000	4.895348837209302	95.0%	0.012	3.755169251821029
chr10	101995001	102020000	chr10	101830001	102020000	190000	25000	22.2	99.0%	0.012	3.7465916213976644
chr6	141980001	142000000	chr6	141980001	142120000	140000	20000	27.714285714285715	98.0%	0.026000000000000002	3.74432054376243
chr8	38950001	38985000	chr8	38810001	38985000	175000	35000	21.41224489795918	97.0%	0.03	3.7213858460414526
chr8	130660001	130685000	chr8	130120001	130685000	565000	25000	8.251327433628319	96.0%	0.025	3.7162376244597795
chr3	43530001	43550000	chr3	43530001	44245000	715000	20000	6.3024475524475525	95.0%	0.019	3.714694100171734
chr1	13225001	13245000	chr1	12655001	13245000	590000	20000	7.025	96.0%	0.020999999999999998	3.7141751092507627
chr11	121575001	121595000	chr11	121190001	121595000	405000	20000	11.358024691358025	95.0%	0.02	3.711339867490657
chr2	68915001	68930000	chr2	68530001	68930000	400000	15000	16.1375	96.0%	0.022	3.7043727492414744
chr10	16835001	16855000	chr10	16835001	17480000	645000	20000	7.213178294573644	95.0%	0.073	3.700936838245739
chr12	27420001	27440000	chr12	27420001	27710000	290000	20000	15.043103448275861	97.0%	0.033	3.6863915145193165
chr7	103030001	103065000	chr7	102750001	103065000	315000	35000	13.43310657596372	95.0%	0.024	3.6858421557126846
chr15	48855001	48875000	chr15	48855001	49230000	375000	20000	9.723333333333333	97.0%	0.058	3.6676101678023962
chr14	58490001	58510000	chr14	58490001	59130000	640000	20000	6.556640625	97.0%	0.068	3.664830572655395
chr11	95830001	95850000	chr11	95830001	96435000	605000	20000	8.477272727272727	95.0%	0.033	3.6429126202538926
chr3	159610001	159630000	chr3	159610001	159820000	210000	20000	18.49404761904762	97.0%	0.0345	3.6320564043848176
chr5	36685001	36705000	chr5	36175001	36705000	530000	20000	8.60377358490566	95.0%	0.023	3.627521575073189
chr4	68155001	68180000	chr4	67875001	68180000	305000	25000	14.662295081967212	96.0%	0.012	3.6267625293391026
chr7	23050001	23075000	chr7	22510001	23075000	565000	25000	7.732743362831859	97.0%	0.035	3.612587313379387
chr10	117155001	117180000	chr10	116620001	117180000	560000	25000	7.517857142857143	98.0%	0.0195	3.606453820970562
chr8	8650001	8670000	chr8	8265001	8670000	405000	20000	11.37037037037037	97.0%	0.025	3.60624969107567
chr10	77165001	77195000	chr10	77165001	77710000	545000	30000	8.790519877675841	95.0%	0.036	3.591531516106001
chr1	159995001	160020000	chr1	159785001	160020000	235000	25000	17.927659574468088	95.0%	0.01	3.5884994650146846
chr8	81215001	81235000	chr8	81000001	81235000	235000	20000	18.606382978723403	98.0%	0.018	3.5870482908558765
chr5	97145001	97165000	chr5	96625001	97165000	540000	20000	9.07638888888889	95.0%	0.020999999999999998	3.583101990234988
chr4	169475001	169495000	chr4	168915001	169495000	580000	20000	8.189655172413794	97.0%	0.0645	3.5824885295870756
chr12	13205001	13235000	chr12	12905001	13235000	330000	30000	12.929292929292929	98.0%	0.011	3.582231535989642
chr11	10400001	10420000	chr11	10400001	10740000	340000	20000	12.143382352941176	97.0%	0.025500000000000002	3.5789778927783393
chr4	110950001	110970000	chr4	110580001	110970000	390000	20000	10.775641025641026	98.0%	0.023	3.5754093414779216
chr6	32465001	32485000	chr6	32465001	32590000	125000	20000	27.416666666666668	98.0%	0.001	3.5692636025334883
chr5	135180001	135205000	chr5	134905001	135205000	300000	25000	13.146666666666667	96.0%	0.018000000000000002	3.567940306317791
chr17	970001	990000	chr17	710001	990000	280000	20000	10.575892857142858	96.0%	0.018500000000000003	3.566348779913613
chr14	37135001	37155000	chr14	36575001	37155000	580000	20000	7.206896551724138	96.0%	0.0335	3.5628119065068615
chr7	148950001	148970000	chr7	148260001	148970000	710000	20000	5.992957746478873	95.0%	0.02	3.5623633819248424
chr1	147875001	147895000	chr1	147630001	147895000	265000	20000	14.14622641509434	96.0%	0.029	3.5551944746970845
chr6	124860001	124880000	chr6	124860001	125320000	460000	20000	9.611413043478262	96.0%	0.036000000000000004	3.546536481435295
chr2	54100001	54125000	chr2	54100001	54845000	745000	25000	8.994630872483222	97.0%	0.095	3.540111668710257
chr2	57750001	57770000	chr2	57750001	58830000	1080000	20000	7.503472222222222	95.0%	0.04	3.5268018050670653
chr7	28910001	28930000	chr7	28910001	29420000	510000	20000	8.098039215686274	97.0%	0.0655	3.521440285657779
chr2	54510001	54540000	chr2	54510001	54845000	335000	30000	19.256218905472636	97.0%	0.028	3.519774910508335
chr17	49990001	50010000	chr17	49675001	50010000	335000	20000	10.08955223880597	95.0%	0.029	3.510386758153939
chr3	158775001	158795000	chr3	158525001	158795000	270000	20000	15.791666666666666	95.0%	0.0215	3.506255150398812
chr9	83325001	83350000	chr9	83325001	83600000	275000	25000	14.483636363636364	98.0%	0.041	3.506044582876577
chr15	62780001	62795000	chr15	62780001	63105000	325000	15000	11.558974358974359	97.0%	0.042	3.497197697384975
chr20	4075001	4095000	chr20	3875001	4095000	220000	20000	14.505681818181818	96.0%	0.01	3.4953891151057337
chr1	85300001	85325000	chr1	85300001	85910000	610000	25000	8.247540983606559	96.0%	0.017	3.4749705884987567
chr2	69910001	69930000	chr2	69910001	70280000	370000	20000	16.80743243243243	95.0%	0.026000000000000002	3.4727576683596797
chr7	106165001	106190000	chr7	106165001	106795000	630000	25000	7.571428571428571	96.0%	0.039	3.4700900992722294
chr1	93800001	93820000	chr1	93630001	93820000	190000	20000	20.06578947368421	98.0%	0.008	3.4669131673095857
chr1	182770001	182790000	chr1	182455001	182790000	335000	20000	13.294776119402986	97.0%	0.028	3.45312087494768
chr5	88720001	88740000	chr5	88720001	89485000	765000	20000	5.84640522875817	96.0%	0.021	3.4376453626867165
chr1	245025001	245045000	chr1	244790001	245045000	255000	20000	16.034313725490197	95.0%	0.021	3.4366758520076273
chr2	152175001	152200000	chr2	152175001	152745000	570000	25000	8.440350877192982	98.0%	0.0465	3.4204982990815176
chr9	69040001	69075000	chr9	69040001	69400000	360000	35000	11.019841269841269	95.0%	0.032	3.407153941564343
chr1	84935001	84955000	chr1	84935001	85270000	335000	20000	12.003731343283581	95.0%	0.022	3.3976360366752014
chr5	92305001	92330000	chr5	92305001	93085000	780000	25000	6.365384615384615	95.0%	0.028	3.392338267281404
chr4	41205001	41225000	chr4	40900001	41225000	325000	20000	12.188461538461539	97.0%	0.015	3.3781192753685554
chr7	116250001	116270000	chr7	116250001	116595000	345000	20000	13.460144927536232	98.0%	0.076	3.374628178917954
chr2	136365001	136390000	chr2	135740001	136390000	650000	25000	7.6523076923076925	95.0%	0.0275	3.368222837695187
chr10	110310001	110325000	chr10	110310001	110685000	375000	15000	13.351111111111111	96.0%	0.047	3.362735146091998
chr3	142575001	142595000	chr3	142575001	143005000	430000	20000	9.773255813953488	95.0%	0.0275	3.358453280912898
chr10	58770001	58790000	chr10	58770001	59670000	900000	20000	5.651388888888889	95.0%	0.0225	3.3542087963364726
chr4	41680001	41700000	chr4	41680001	41975000	295000	20000	13.724576271186441	96.0%	0.029	3.3494921009632987
chr1	207780001	207800000	chr1	207570001	207800000	230000	20000	16.967391304347824	95.0%	0.018500000000000003	3.3404752055889557
chr4	88215001	88240000	chr4	88215001	88525000	310000	25000	14.203225806451613	97.0%	0.0825	3.3403555137252177
chr2	19360001	19380000	chr2	19360001	19875000	515000	20000	8.725728155339805	95.0%	0.035	3.3345069020343474
chr18	46270001	46290000	chr18	46270001	46665000	395000	20000	9.873417721518987	98.0%	0.032	3.329149166116627
chr3	134295001	134315000	chr3	134295001	134495000	200000	20000	19.08125	97.0%	0.0075	3.328263046121792
chr17	17350001	17370000	chr17	17350001	17660000	310000	20000	11.15725806451613	96.0%	0.028	3.3233065490736373
chr16	20835001	20855000	chr16	20835001	21190000	355000	20000	11.43661971830986	95.0%	0.036	3.3193899349566767
chr2	39505001	39525000	chr2	39505001	39735000	230000	20000	26.168478260869566	98.0%	0.0295	3.3158204010796384
chr13	51780001	51800000	chr13	51110001	51800000	690000	20000	5.9855072463768115	95.0%	0.067	3.3140608043636743
chrX	23880001	23905000	chrX	23690001	23905000	215000	25000	8.246511627906976	98.0%	0.074	3.3133281051080243
chr5	59345001	59375000	chr5	59175001	59375000	200000	30000	20.345833333333335	97.0%	0.0055	3.312138897535722
chr14	61240001	61260000	chr14	60540001	61260000	720000	20000	6.28125	95.0%	0.07300000000000001	3.2939536322871605
chr3	190185001	190215000	chr3	189955001	190215000	260000	30000	16.131410256410255	97.0%	0.0345	3.288810906893342
chr1	167065001	167085000	chr1	167065001	167455000	390000	20000	11.067307692307692	98.0%	0.0275	3.288603132292387
chr17	67675001	67695000	chr17	67450001	67695000	245000	20000	14.489795918367347	95.0%	0.028	3.28500883136205
chr1	20205001	20225000	chr1	20205001	20500000	295000	20000	12.652542372881356	95.0%	0.022	3.282051318112148
chr3	141435001	141455000	chr3	141290001	141455000	165000	20000	25.242424242424242	97.0%	0.002	3.2786392700108755
chr1	199670001	199690000	chr1	199670001	200515000	845000	20000	5.615384615384615	97.0%	0.081	3.2775477607838814
chr4	155350001	155370000	chr4	154795001	155370000	575000	20000	7.7	95.0%	0.027	3.2767189114322894
chr2	177105001	177140000	chr2	176660001	177140000	480000	35000	9.619047619047619	97.0%	0.0125	3.2596696888285366
chr12	52150001	52170000	chr12	52150001	52385000	235000	20000	14.398936170212766	96.0%	0.01	3.253608489182466
chr3	64520001	64540000	chr3	64520001	65440000	920000	20000	5.115489130434782	95.0%	0.0625	3.243582829558575
chr2	47300001	47330000	chr2	46720001	47330000	610000	30000	11.404371584699454	95.0%	0.026000000000000002	3.232792784955493
chr2	58430001	58450000	chr2	57850001	58450000	600000	20000	11.820833333333333	96.0%	0.022	3.224569854552607
chr17	43305001	43325000	chr17	42945001	43325000	380000	20000	6.664285714285715	96.0%	0.027	3.2196086826185635
chr16	31425001	31450000	chr16	30960001	31450000	490000	25000	7.1775510204081625	95.0%	0.06	3.210734124984151
chr6	142685001	142705000	chr6	142685001	143445000	760000	20000	7.3355263157894735	95.0%	0.025	3.2063024428348283
chr3	113040001	113070000	chr3	113040001	113635000	595000	30000	7.80812324929972	96.0%	0.035	3.20246321896207
chr9	98255001	98275000	chr9	97915001	98275000	360000	20000	10.159722222222221	96.0%	0.0235	3.197426218397672
chr9	32365001	32390000	chr9	32365001	32600000	235000	25000	15.92340425531915	95.0%	0.048	3.193063365558311
chr4	107895001	107915000	chr4	107745001	107915000	170000	20000	24.705882352941178	98.0%	0.002	3.191026995234093
chr12	76605001	76630000	chr12	76605001	76935000	330000	25000	12.66969696969697	95.0%	0.0465	3.188877277210935
chr11	86440001	86460000	chr11	86440001	86925000	485000	20000	9.551546391752577	96.0%	0.014	3.187903001959172
chr19	16165001	16185000	chr19	16045001	16185000	140000	20000	20.276785714285715	95.0%	0.026	3.1858130481407168
chr1	198675001	198695000	chr1	198075001	198695000	620000	20000	7.705645161290323	95.0%	0.026000000000000002	3.183576598869896
chr8	48915001	48940000	chr8	48120001	48940000	820000	25000	5.221951219512195	97.0%	0.0395	3.1834127933054615
chr3	150480001	150505000	chr3	150220001	150505000	285000	25000	15.452631578947367	97.0%	0.023	3.181047245415441
chr2	197765001	197785000	chr2	197000001	197785000	785000	20000	5.409235668789809	97.0%	0.024	3.180512694031879
chr15	69055001	69080000	chr15	69055001	69470000	415000	25000	10.004819277108433	96.0%	0.041	3.1773802176852493
chr6	137695001	137710000	chr6	137695001	138005000	310000	15000	14.833333333333334	98.0%	0.052500000000000005	3.1756535694857315
chr7	48865001	48895000	chr7	48295001	48895000	600000	30000	6.751388888888889	95.0%	0.053	3.1738901544672573
chr6	150400001	150425000	chr6	150400001	150890000	490000	25000	9.087755102040816	96.0%	0.0325	3.1653979524128903
chr7	90405001	90435000	chr7	90145001	90435000	290000	30000	14.10344827586207	96.0%	0.019	3.160473432279471
chr12	62775001	62795000	chr12	62565001	62795000	230000	20000	16.918478260869566	96.0%	0.01	3.151338354301379
chr20	40965001	40985000	chr20	40965001	41240000	275000	20000	12.85	96.0%	0.017	3.148172414747557
chr3	159240001	159260000	chr3	158810001	159260000	450000	20000	11.91388888888889	96.0%	0.016	3.147663717158915
chr2	202170001	202190000	chr2	201670001	202190000	520000	20000	9.139423076923077	95.0%	0.022	3.144841435158282
chr15	71715001	71740000	chr15	71495001	71740000	245000	25000	15.465306122448979	95.0%	0.019	3.143235579856726
chr20	45275001	45295000	chr20	45005001	45295000	290000	20000	13.120689655172415	95.0%	0.035500000000000004	3.1423686494547862
chr7	105745001	105765000	chr7	105745001	106050000	305000	20000	13.831967213114755	96.0%	0.025	3.138477944402062
chr3	32170001	32190000	chr3	32170001	32510000	340000	20000	11.797794117647058	98.0%	0.016	3.1375695872723215
chr13	75675001	75695000	chr13	75675001	76095000	420000	20000	9.232142857142858	95.0%	0.026000000000000002	3.131291813750912
chr21	39110001	39130000	chr21	38775001	39130000	355000	20000	10.105633802816902	96.0%	0.034	3.1156056155707996
chr15	80765001	80790000	chr15	80405001	80790000	385000	25000	9.706493506493507	95.0%	0.042	3.114449219681779
chr5	72125001	72145000	chr5	72125001	72315000	190000	20000	20.19736842105263	99.0%	0.02	3.112207947569356
chr7	143195001	143225000	chr7	142845001	143225000	380000	30000	12.024122807017543	96.0%	0.0325	3.1095804281998443
chr12	47030001	47050000	chr12	47030001	47700000	670000	20000	9.472014925373134	97.0%	0.045	3.1021403487770525
chr6	133895001	133920000	chr6	133525001	133920000	395000	25000	11.979746835443038	95.0%	0.05	3.0972611666388183
chr7	134420001	134445000	chr7	134420001	134615000	195000	25000	18.93846153846154	95.0%	0.009	3.092610130280247
chr21	39775001	39795000	chr21	39775001	40135000	360000	20000	8.82986111111111	95.0%	0.040499999999999994	3.0920850449658
chr7	81445001	81465000	chr7	80740001	81465000	725000	20000	6.294827586206897	97.0%	0.027	3.0861772626314243
chr18	48015001	48035000	chr18	48015001	48475000	460000	20000	7.497282608695652	95.0%	0.0455	3.080071667001676
