chr	pos1	pos2	chr2	pos3	pos4	length	width	Mean	maxpixel	pvalue	Stripiness	pvalue_added	Stripiness_added	O_Mean_added	O_Sum_added	O/E_Mean_added	O/E_Total_added
chr20	44210001	44230000	chr20	44210001	44480000	270000	20000	12.958333333333334	98.0%	0.011	5.028198684268556	0.012	5.028198684268556	12.958333333333334	2799	2.4500007184120483	2116.80062070801
chr4	157980001	158000000	chr4	157980001	158260000	280000	20000	15.151785714285714	97.0%	0.0275	5.022301705474996	0.030000000000000002	5.022301705474996	15.151785714285714	3394	3.104658071685285	2781.773632230015
chr2	149550001	149570000	chr2	148915001	149570000	655000	20000	7.343511450381679	95.0%	0.009	5.010660796736414	0.01	5.010660796736414	7.343511450381679	3848	3.0068264140336214	6302.30816381447
chr4	74120001	74145000	chr4	73655001	74145000	490000	25000	10.406122448979591	97.0%	0.0115	4.988654232254429	0.0115	4.988654232254429	10.406122448979591	5099	2.957889795311129	7246.829998512267
chr11	11000001	11025000	chr11	10755001	11025000	270000	25000	15.974074074074071	95.0%	0.0075	4.983824110551748	0.0075	4.983824110551748	15.974074074074075	4313	2.702431700816353	3648.2827961020766
chr2	147895001	147920000	chr2	146875001	147920000	1045000	25000	5.234449760765551	95.0%	0.024	4.963307268409992	0.025	4.963307268409992	5.23444976076555	5470	3.6137207328098793	18881.69082893162
chr10	114690001	114710000	chr10	114440001	114710000	270000	20000	14.962962962962964	95.0%	0.0085	4.9604783301230695	0.009	4.9604783301230695	14.962962962962964	3232	2.8044884895633664	2423.0780549827487
chr10	95350001	95370000	chr10	95125001	95370000	245000	20000	16.816326530612244	97.0%	0.006	4.95903873131522	0.007	4.9590387313152196	16.816326530612244	3296	2.778734564569125	2178.527898622194
chr2	64035001	64055000	chr2	64035001	64320000	285000	20000	19.84210526315789	98.0%	0.007	4.953760874168962	0.009	4.953760874168962	19.842105263157894	4524	2.817055216622355	2569.154357559588
chr6	145615001	145645000	chr6	145030001	145645000	615000	30000	8.658536585365853	95.0%	0.024	4.946806084337688	0.025	4.946806084337688	8.658536585365853	6390	2.8599694190629656	12663.944587610811
chr4	20675001	20695000	chr4	20395001	20695000	300000	20000	13.208333333333334	97.0%	0.0104999999999999	4.944967775514065	0.011	4.944967775514065	13.208333333333334	3170	2.5697050526054	2466.916850501184
chr16	55685001	55705000	chr16	55450001	55705000	255000	20000	15.205882352941176	95.0%	0.026	4.937212581554248	0.028	4.937212581554248	15.205882352941176	3102	3.486176951429286	2844.7203923662973
chr2	181735001	181755000	chr2	181735001	182095000	360000	20000	14.15625	98.0%	0.0265	4.909261877113307	0.0295	4.909261877113307	14.15625	4077	3.1584562237966116	3638.5415698136967
chr2	168945001	168965000	chr2	168945001	169230000	285000	20000	15.640350877192985	98.0%	0.017	4.908682761439881	0.019	4.908682761439881	15.640350877192983	3566	2.674143725236645	2438.81907741582
chr5	96320001	96340000	chr5	95845001	96340000	495000	20000	9.633838383838384	96.0%	0.031	4.907987966472308	0.033	4.907987966472308	9.633838383838384	3815	3.425233714710883	5425.570204102039
chr2	60985001	61005000	chr2	60560001	61005000	445000	20000	14.393258426966293	95.0%	0.008	4.907024873904626	0.009	4.907024873904626	14.393258426966293	5124	3.012402357308527	4289.660956807343
chr9	115585001	115605000	chr9	115585001	116590000	1005000	20000	4.842039800995025	95.0%	0.07	4.903340858904547	0.07	4.903340858904547	4.842039800995025	3893	4.429854831477812	14246.413138032642
chr7	100950001	100970000	chr7	100950001	101075000	125000	20000	52.58	98.0%	0.001	4.888082228465218	0.001	4.888082228465218	52.58	5258	2.704781368955318	1081.9125475821272
chr20	18265001	18285000	chr20	17915001	18285000	370000	20000	10.739864864864863	95.0%	0.022	4.872406759665409	0.023	4.872406759665409	10.739864864864865	3179	2.571902103949599	3045.132091076325
chr21	36140001	36160000	chr21	36140001	36400000	260000	20000	11.822115384615383	98.0%	0.0204999999999999	4.86774780740469	0.022	4.86774780740469	11.822115384615385	2459	2.833444835170167	2357.426102861579
chr3	69680001	69710000	chr3	69680001	69955000	275000	30000	16.596969696969698	96.0%	0.01	4.867481061894845	0.011	4.867481061894845	16.596969696969698	5477	2.4536652345827337	4858.257164473813
chr6	138110001	138145000	chr6	138110001	138640000	530000	35000	9.735849056603772	97.0%	0.016	4.8671420161559285	0.0165	4.8671420161559285	9.735849056603774	7224	2.4507817080059393	12729.36019138285
chr16	21550001	21575000	chr16	21135001	21575000	440000	25000	12.087058823529413	96.0%	0.024	4.833533311912777	0.024	4.833533311912777	11.675	5137	2.1786767829474756	4793.088922484446
chr3	189960001	189985000	chr3	189960001	190445000	485000	25000	10.872164948453609	97.0%	0.017	4.810837534273004	0.019	4.810837534273004	10.872164948453609	5273	2.962828064301988	7184.858055932322
chr3	168025001	168045000	chr3	167880001	168045000	165000	20000	24.65909090909091	98.0%	0.014	4.766038355513546	0.016	4.766038355513546	24.65909090909091	3255	2.5819344034632796	1363.2613650286116
chr8	125105001	125130000	chr8	125105001	125725000	620000	25000	7.16774193548387	96.0%	0.0315	4.752410722952211	0.0335	4.752410722952211	7.167741935483871	4444	3.307060634543603	10251.88796708517
chr3	111955001	111975000	chr3	111665001	111975000	310000	20000	15.213709677419354	98.0%	0.0185	4.749978319196432	0.0205	4.749978319196432	15.213709677419354	3773	3.103308111861011	3078.4816469661228
chr1	211640001	211665000	chr1	211305001	211665000	360000	25000	11.325	95.0%	0.009	4.70623399018571	0.009	4.70623399018571	11.325	4077	2.192309522794375	3946.1571410298757
chr2	38255001	38280000	chr2	37955001	38280000	325000	25000	19.833846153846157	97.0%	0.022	4.701481967845092	0.025	4.701481967845092	19.833846153846153	6446	3.300308631969233	5363.001526950004
chr1	68115001	68135000	chr1	68115001	68450000	335000	20000	13.75373134328358	95.0%	0.046	4.70048033640337	0.049	4.70048033640337	13.753731343283581	3686	3.545045920201295	3800.2892264557886
chr5	141025001	141050000	chr5	140845001	141050000	205000	25000	20.28292682926829	98.0%	0.03	4.680293354287213	0.032	4.680293354287213	20.28292682926829	4158	2.9870670058013578	3061.7436809463916
chr1	169330001	169355000	chr1	168585001	169355000	770000	25000	6.067532467532468	96.0%	0.078	4.660975924969019	0.08	4.660975924969019	6.067532467532468	4672	4.126999735683003	15888.948982379563
chr22	39100001	39125000	chr22	38845001	39125000	280000	25000	11.567857142857145	96.0%	0.087	4.636829860898522	0.0905	4.636829860898522	11.567857142857143	3239	2.8684858600661935	4015.8802040926707
chr7	134935001	134960000	chr7	134505001	134960000	455000	25000	10.246153846153849	95.0%	0.033	4.631521244861927	0.033	4.631521244861927	10.246153846153845	4662	2.8712566703994984	6532.108925158859
chr8	18900001	18925000	chr8	18900001	19350000	450000	25000	9.45111111111111	98.0%	0.0215	4.593228731568775	0.0235	4.593228731568775	9.45111111111111	4253	3.0208868303541525	6796.9953682968435
chr22	29230001	29250000	chr22	28590001	29250000	660000	20000	5.420454545454546	95.0%	0.094	4.591021371649006	0.0985	4.591021371649006	5.420454545454546	2862	3.787065844965367	7998.2830645668555
chr15	91050001	91075000	chr15	91050001	91275000	225000	25000	16.0	97.0%	0.032	4.5893850194585255	0.036	4.5893850194585255	16.0	3600	3.400355699464882	3825.400161897992
chr7	111750001	111770000	chr7	111750001	112490000	740000	20000	6.548986486486487	96.0%	0.0465	4.582565072832412	0.0485	4.582565072832412	6.548986486486487	3877	3.6292131927046767	8593.976840324674
chr17	45375001	45395000	chr17	45215001	45395000	180000	20000	18.67361111111111	95.0%	0.0025	4.573152786265767	0.003	4.573152786265767	18.67361111111111	2689	2.661528329235398	1533.0403176395894
chr3	154240001	154260000	chr3	153950001	154260000	310000	20000	14.875	95.0%	0.0085	4.566090174772382	0.009	4.566090174772382	14.875	3689	2.5658819877495405	2545.3549318475443
chr9	68575001	68605000	chr9	68575001	69025000	450000	30000	9.325925925925926	96.0%	0.044	4.5331378822024	0.049	4.5331378822024	9.325925925925926	5036	3.489844700780888	11307.096830530078
chr5	174945001	174965000	chr5	174945001	175535000	590000	20000	8.398305084745763	96.0%	0.0255	4.52782682702708	0.027	4.52782682702708	8.398305084745763	3964	3.38324312117424	6387.5630127769655
chr12	13265001	13285000	chr12	13265001	13990000	725000	20000	7.189655172413793	96.0%	0.015	4.51334520840075	0.017	4.51334520840075	7.189655172413793	4170	3.789967276418403	8792.724081290695
chr15	39160001	39185000	chr15	39160001	39765000	605000	25000	6.965289256198348	95.0%	0.039	4.50694358386312	0.04	4.50694358386312	6.965289256198347	4214	3.7362449712088197	11302.14103790668
chr9	121380001	121405000	chr9	121205001	121405000	200000	25000	19.475	98.0%	0.012	4.48403625707391	0.013500000000000002	4.48403625707391	19.475	3895	3.007170580653084	3007.170580653084
chr12	90970001	90990000	chr12	90970001	91360000	390000	20000	11.919871794871796	96.0%	0.0185	4.4707808036279	0.0195	4.4707808036279	11.919871794871796	3719	3.2177115618575733	4015.7040291982516
chr4	86910001	86935000	chr4	86910001	87165000	255000	25000	14.811764705882354	97.0%	0.004	4.432902181593978	0.004	4.432902181593978	14.811764705882354	3777	2.1064013029409128	2685.6616612496637
chr11	86795001	86815000	chr11	86570001	86815000	245000	20000	15.571428571428571	97.0%	0.005	4.425443352328211	0.005	4.425443352328211	15.571428571428571	3052	2.5923289706381425	2032.3859129803038
chr4	119280001	119300000	chr4	118970001	119300000	330000	20000	13.651515151515152	97.0%	0.0195	4.421363477242847	0.0215	4.421363477242847	13.651515151515152	3604	3.216486003008814	3396.6092191773073
chr11	34875001	34895000	chr11	34525001	34895000	370000	20000	12.344594594594597	97.0%	0.034	4.419793082159678	0.0375	4.419793082159678	12.344594594594595	3654	3.656184941908672	4328.922971219868
chr6	85340001	85360000	chr6	85340001	85600000	260000	20000	15.432692307692308	98.0%	0.011	4.419245400198593	0.012	4.419245400198593	15.432692307692308	3210	2.5249539818601243	2100.7617129076234
chr20	47610001	47630000	chr20	47185001	47630000	445000	20000	8.803370786516854	96.0%	0.022	4.405729077116385	0.023	4.405729077116385	8.803370786516854	3134	2.7904826175499653	3973.647247391151
chr11	13760001	13780000	chr11	13760001	14250000	490000	20000	9.400510204081632	95.0%	0.0209999999999999	4.395002501923591	0.023	4.395002501923591	9.400510204081632	3685	3.0156907792816114	4728.603141913567
chr1	241520001	241540000	chr1	241520001	241905000	385000	20000	12.084415584415584	97.0%	0.036	4.389073007696875	0.038	4.389073007696875	12.084415584415584	3722	2.993610094586332	3688.127636530361
chr6	83505001	83525000	chr6	83090001	83525000	435000	20000	11.413793103448276	96.0%	0.011	4.388787850421153	0.013	4.388787850421153	11.413793103448276	3972	3.062792584349094	4263.407277413939
chr1	181150001	181170000	chr1	180875001	181170000	295000	20000	13.063559322033898	96.0%	0.011	4.380292312576326	0.011	4.380292312576326	13.063559322033898	3083	2.6163103147453346	2469.796937119596
chr19	12130001	12150000	chr19	11865001	12150000	285000	20000	11.491228070175438	95.0%	0.037	4.380079720711884	0.041	4.380079720711884	11.491228070175438	2620	2.967978905758871	2706.7967620520903
chr12	58340001	58360000	chr12	58340001	59165000	825000	20000	6.13030303030303	95.0%	0.013	4.364037162484742	0.014	4.364037162484742	6.13030303030303	4046	3.120425613755617	8237.923620314828
chr15	83235001	83265000	chr15	83235001	83570000	335000	30000	11.3955223880597	95.0%	0.038	4.361488254145464	0.04	4.361488254145464	11.395522388059701	4581	2.9297519472596973	7066.56169679039
chr5	174410001	174430000	chr5	174410001	174805000	395000	20000	11.420886075949369	98.0%	0.023	4.350655909854456	0.026	4.350655909854456	11.420886075949367	3609	3.012372807651314	3807.639228871261
chr6	45700001	45720000	chr6	45415001	45720000	305000	20000	13.364754098360656	98.0%	0.01	4.321036853980417	0.011	4.321036853980417	13.364754098360656	3261	2.202443503289112	2149.5848592101734
chr2	70335001	70355000	chr2	70335001	70650000	315000	20000	21.28968253968254	98.0%	0.021	4.298512356684101	0.023	4.298512356684101	21.28968253968254	5365	3.9521666171140533	3983.783950050966
chr4	80355001	80380000	chr4	80355001	81055000	700000	25000	6.975714285714285	98.0%	0.0565	4.287866762461579	0.056499999999999995	4.287866762461579	6.975714285714286	4883	3.3957505129307983	11885.126795257795
chr11	4060001	4080000	chr11	3775001	4080000	305000	20000	19.827868852459016	96.0%	0.032	4.286008148941676	0.035	4.286008148941676	19.827868852459016	4838	3.732437254244441	3642.8587601425743
chr21	42800001	42825000	chr21	42580001	42825000	245000	25000	14.877551020408164	95.0%	0.032	4.28113431396135	0.035	4.28113431396135	14.877551020408163	3645	2.904406638701809	3557.8981324097163
chr6	60230001	60250000	chr6	60230001	61420000	1190000	20000	4.424242424242424	96.0%	0.0104999999999999	4.277826321098882	0.011	4.277826321098882	4.294117647058823	4088	2.204955243237395	8396.469566248
chr6	142100001	142125000	chr6	141600001	142125000	525000	25000	10.064761904761903	96.0%	0.02	4.272355878378821	0.022	4.272355878378821	10.064761904761905	5284	3.0289078825449525	7950.8831916805
chr9	21770001	21790000	chr9	21455001	21790000	335000	20000	12.992537313432836	95.0%	0.049	4.251782315154525	0.052	4.251782315154525	12.992537313432836	3482	3.5993442852648134	3858.49707380388
chr18	8965001	8990000	chr18	8645001	8990000	345000	25000	12.01449275362319	96.0%	0.012	4.249071838619612	0.013	4.249071838619612	12.014492753623188	4145	2.625484654433052	4528.961028897014
chr14	54160001	54180000	chr14	53925001	54180000	255000	20000	14.009803921568627	95.0%	0.034	4.243375714242806	0.038	4.243375714242806	14.009803921568627	2858	2.8055912243051147	2289.3624390329737
chr5	95640001	95665000	chr5	95640001	95845000	205000	25000	20.06829268292683	97.0%	0.013	4.237393584887894	0.013	4.237393584887894	20.068292682926828	4114	2.6858659497857933	2753.012598530438
chr22	29025001	29045000	chr22	28845001	29045000	200000	20000	15.56875	96.0%	0.0365	4.235399976041976	0.0385	4.235399976041976	15.56875	2491	4.164435435966732	2665.2386790187084
chr5	34885001	34905000	chr5	34470001	34905000	435000	20000	10.479885057471265	98.0%	0.08	4.233850183671469	0.084	4.233850183671469	10.479885057471265	3647	3.176703686234683	4421.971531238679
chr3	46360001	46385000	chr3	45840001	46385000	545000	25000	8.935779816513762	96.0%	0.015	4.201004805813761	0.017	4.201004805813761	8.935779816513762	4870	2.560603114774192	6977.643487759673
chr17	36620001	36640000	chr17	36620001	37250000	630000	20000	6.206349206349207	95.0%	0.048	4.1998053939343	0.0525	4.1998053939343	6.2063492063492065	3128	3.3764032505692514	6806.828953147611
chr6	125945001	125970000	chr6	125775001	125970000	195000	25000	22.03589743589744	97.0%	0.004	4.186788308525465	0.004	4.186788308525465	22.035897435897436	4297	2.706403957289761	2638.743858357517
chr1	227420001	227445000	chr1	226910001	227445000	535000	25000	8.508411214953272	95.0%	0.018	4.185058967395619	0.019	4.185058967395619	8.508411214953272	4552	2.5819215895581427	6906.640252068031
chr21	29080001	29105000	chr21	29080001	29515000	435000	25000	9.701149425287356	95.0%	0.089	4.1844663731406095	0.094	4.1844663731406095	9.701149425287356	4220	3.8950818540544474	8471.803032568423
chr2	235100001	235120000	chr2	234505001	235120000	615000	20000	7.579268292682927	97.0%	0.019	4.179367736165738	0.02	4.179367736165738	7.579268292682927	3729	2.999861812764081	5903.728047519711
chr12	30800001	30820000	chr12	29580001	30820000	1240000	20000	3.644153225806452	95.0%	0.0165	4.175629116375108	0.016	4.175629116375108	3.6441532258064515	3615	2.981655907143158	11831.21063954405
chr20	37525001	37545000	chr20	37185001	37545000	360000	20000	9.395833333333334	95.0%	0.0285	4.170184209795248	0.032	4.170184209795248	9.395833333333334	2706	2.769675667381101	3190.6663688230283
chr9	76975001	77000000	chr9	76745001	77000000	255000	25000	16.0	95.0%	0.026	4.164617662513503	0.028	4.1646176625135025	16.0	4080	3.1172412629993356	3974.482610324153
chrX	154590001	154610000	chrX	154590001	154865000	275000	20000	5.382075471698113	98.0%	0.068	4.164342134321911	0.071	4.1643421343219105	5.1863636363636365	1141	1.5395955233376846	1354.8440605371625
chr6	138750001	138770000	chr6	138415001	138770000	355000	20000	12.919014084507042	96.0%	0.011	4.142619393253734	0.011	4.142619393253734	12.919014084507042	3669	2.227539011164464	2530.4843166828314
chr11	13950001	13975000	chr11	13950001	14255000	305000	25000	13.737704918032788	96.0%	0.016	4.141047080304505	0.017	4.141047080304505	13.737704918032787	4190	2.5636638059098584	3909.587304012534
chr22	40915001	40935000	chr22	40915001	41305000	390000	20000	9.080128205128204	95.0%	0.052	4.131248409549906	0.056	4.131248409549906	9.080128205128204	2833	3.6669364719824853	4576.336717034142
chr3	66805001	66830000	chr3	66240001	66830000	590000	25000	7.950847457627118	95.0%	0.064	4.128421911470562	0.067	4.128421911470562	7.950847457627119	4691	3.22005364734883	9499.158259679049
chr16	19905001	19925000	chr16	19905001	20345000	440000	20000	8.005681818181818	96.0%	0.043	4.126062982863695	0.0485	4.1260629828636946	8.005681818181818	2818	2.9102944101637465	4097.694529510555
