chr	pos1	pos2	chr2	pos3	pos4	length	width	Mean	maxpixel	pvalue	Stripiness
chr1	70525001	70560000	chr1	70525001	70705000	180000	35000	18.539682539682538	95.0%	0.2255	-0.06668409847620292
chr1	70150001	70165000	chr1	70150001	70515000	365000	15000	10.168949771689498	95.0%	0.947	-5.93846193129763
chr1	69900001	69930000	chr1	69900001	70125000	225000	30000	11.203703703703704	95.0%	0.947	-2.17302099514973
chr1	70180001	70200000	chr1	70180001	70505000	325000	20000	11.061538461538461	95.0%	0.95	-5.145914478853909
chr1	70605001	70625000	chr1	70605001	71025000	420000	20000	8.30952380952381	95.0%	0.7845	-2.2737533982413294
chr1	71025001	71045000	chr1	70530001	71045000	515000	20000	8.072815533980583	95.0%	0.23	-0.843592150542185
chr1	70655001	70685000	chr1	70655001	70845000	190000	30000	17.596491228070175	95.0%	0.8835	-1.792455874998664
chr1	71085001	71120000	chr1	71085001	71390000	305000	35000	10.189695550351288	95.0%	0.841	-1.456101609719422
chr1	72600001	72625000	chr1	72405001	72625000	220000	25000	13.26818181818182	95.0%	0.862	-1.493294399587058
chr1	72855001	72890000	chr1	72625001	72890000	265000	35000	12.469002695417789	95.0%	0.665	-1.0389665383982074
chr1	73365001	73395000	chr1	73365001	73535000	170000	30000	18.823529411764707	95.0%	0.77	-1.8942354408831727
chr1	75095001	75125000	chr1	74895001	75125000	230000	30000	12.31521739130435	95.0%	0.958	-5.111653190377393
chr1	74390001	74420000	chr1	74090001	74420000	330000	30000	11.886363636363635	95.0%	0.5589999999999999	-1.097365785695496
chr1	74015001	74050000	chr1	73615001	74050000	435000	35000	8.239737274220033	95.0%	0.916	-2.6575010905775476
chr1	74055001	74085000	chr1	73885001	74085000	200000	30000	15.645833333333334	95.0%	0.563	-0.7228894713094607
chr1	75365001	75385000	chr1	75230001	75385000	155000	20000	12.483870967741936	95.0%	0.992	-3.5877655748728134
chr1	75650001	75675000	chr1	75225001	75675000	450000	25000	8.522222222222222	95.0%	0.915	-3.6874216254449936
chr1	74935001	74955000	chr1	74935001	75120000	185000	20000	17.756756756756758	95.0%	0.6	-2.2806110109932094
chr1	74960001	74980000	chr1	74960001	75215000	255000	20000	15.058823529411764	95.0%	0.255	-3.2141443861585945
chr1	75255001	75275000	chr1	75255001	75660000	405000	20000	10.074074074074074	95.0%	0.183	0.3880407562980174
chr1	75365001	75385000	chr1	75365001	75695000	330000	20000	5.746212121212121	95.0%	0.993	-4.007948557032261
chr1	74760001	74775000	chr1	74760001	75065000	305000	15000	9.939890710382514	95.0%	0.364	-2.1607414424370766
chr1	75470001	75495000	chr1	75470001	75635000	165000	25000	18.757575757575758	95.0%	0.93	-2.6297915939124112
chr1	77105001	77130000	chr1	76905001	77130000	225000	25000	13.23111111111111	95.0%	0.38	-1.2667323364422054
chr1	76890001	76905000	chr1	76890001	77100000	210000	15000	14.134920634920634	95.0%	0.863	-2.0139495966347103
chr1	76855001	76885000	chr1	76855001	77050000	195000	30000	17.00854700854701	95.0%	0.637	-1.9114273225067062
chr1	78220001	78245000	chr1	78220001	78610000	390000	25000	8.92051282051282	95.0%	0.9225000000000001	-4.569115791236438
chr1	78130001	78150000	chr1	78130001	78685000	555000	20000	7.918918918918919	95.0%	0.026	7.6794026245884695
chr1	79170001	79200000	chr1	79000001	79200000	200000	30000	15.679166666666667	95.0%	0.646	-0.8548513652115968
chr1	79820001	79840000	chr1	79675001	79840000	165000	20000	16.931818181818183	95.0%	0.913	-1.616741708301644
chr1	82270001	82290000	chr1	82120001	82290000	170000	20000	17.5	95.0%	0.4395	-1.1600863094757075
chr1	80920001	80935000	chr1	80785001	80935000	150000	15000	17.92222222222222	95.0%	0.7304999999999999	-1.5124520315682919
chr1	81615001	81650000	chr1	81495001	81650000	155000	35000	18.437788018433178	95.0%	0.797	-1.2795485219697735
chr1	80935001	80960000	chr1	80935001	81150000	215000	25000	7.702325581395348	95.0%	0.978	-2.031630106039145
chr1	82735001	82755000	chr1	82605001	82755000	150000	20000	18.525	95.0%	0.626	-0.845874987996552
chr1	82240001	82260000	chr1	82005001	82260000	255000	20000	8.127450980392156	95.0%	0.976	-2.2734145883761783
chr1	82625001	82645000	chr1	82425001	82645000	220000	20000	14.386363636363637	95.0%	0.705	-1.3070229998877032
chr1	82585001	82620000	chr1	82585001	82735000	150000	35000	21.66190476190476	95.0%	0.487	-1.0347630933208007
chr1	84105001	84130000	chr1	83900001	84130000	230000	25000	17.369565217391305	95.0%	0.0045000000000000005	6.303469518648499
chr1	84145001	84160000	chr1	84145001	84620000	475000	15000	9.203508771929824	95.0%	0.123	-2.5370035315743578
chr1	84780001	84805000	chr1	84420001	84805000	385000	25000	9.111688311688312	95.0%	0.953	-3.7307196399591662
chr1	85015001	85040000	chr1	85015001	85205000	190000	25000	19.947368421052634	95.0%	0.7095	-2.090645201825501
chr1	84760001	84780000	chr1	84455001	84780000	325000	20000	10.9	95.0%	0.785	-2.1947334103231793
chr1	84040001	84060000	chr1	83900001	84060000	160000	20000	14.6015625	95.0%	0.997	-5.381730360438039
chr1	84130001	84145000	chr1	83895001	84145000	250000	15000	12.873333333333333	95.0%	0.888	-4.481690347836445
chr1	84240001	84270000	chr1	84240001	84400000	160000	30000	21.5625	95.0%	0.8665	-2.4534156430150365
chr1	84425001	84450000	chr1	84425001	84765000	340000	25000	10.314705882352941	95.0%	0.54	-1.2150224601438757
chr1	84935001	84955000	chr1	84935001	85270000	335000	20000	12.003731343283581	95.0%	0.022	3.3976360366752014
chr1	85480001	85495000	chr1	85480001	85620000	140000	15000	23.44047619047619	95.0%	0.24	-0.721695176689802
chr1	85940001	85960000	chr1	85750001	85960000	210000	20000	14.958333333333334	95.0%	0.802	-2.7037090185572925
chr1	85745001	85765000	chr1	85745001	85880000	135000	20000	14.481481481481481	95.0%	0.977	-4.139823458796248
chr1	86630001	86660000	chr1	86390001	86660000	270000	30000	13.25	95.0%	0.8965000000000001	-3.9618023594584426
chr1	85900001	85920000	chr1	85535001	85920000	385000	20000	9.282467532467532	95.0%	0.82	-3.6593054610347187
chr1	87100001	87120000	chr1	86415001	87120000	705000	20000	5.796099290780142	95.0%	0.952	-6.4228719645754175
chr1	85710001	85735000	chr1	85710001	85890000	180000	25000	20.166666666666664	95.0%	0.097	-1.0296024895083764
chr1	86050001	86070000	chr1	85760001	86070000	310000	20000	11.27016129032258	95.0%	0.7545	-2.230792768089634
chr1	87075001	87095000	chr1	86395001	87095000	700000	20000	6.758928571428571	95.0%	0.07350000000000001	-0.1251002079720777
chr1	86365001	86390000	chr1	86365001	87100000	735000	25000	5.500680272108843	95.0%	0.165	-0.9787412262191579
chr1	85510001	85535000	chr1	85510001	85895000	385000	25000	5.420779220779221	95.0%	0.982	-2.5826939831025246
chr1	85605001	85630000	chr1	85605001	85910000	305000	25000	12.21639344262295	95.0%	0.259	-1.5798020556555012
chr1	86960001	86995000	chr1	86730001	86995000	265000	35000	13.857142857142858	95.0%	0.963	-4.874904167943479
chr1	87000001	87035000	chr1	86730001	87035000	305000	35000	12.894613583138172	95.0%	0.827	-5.384645403010578
chr1	86795001	86820000	chr1	86795001	87060000	265000	25000	11.732075471698113	95.0%	0.966	-3.7628985873886753
chr1	87275001	87300000	chr1	87275001	88175000	900000	25000	5.231111111111111	95.0%	0.7865	-4.2532206806825
chr1	88320001	88335000	chr1	88100001	88335000	235000	15000	14.624113475177305	95.0%	0.635	-1.7190579252747697
chr1	87870001	87890000	chr1	87730001	87890000	160000	20000	21.6171875	95.0%	0.8240000000000001	-2.18788389141105
chr1	89375001	89400000	chr1	88955001	89400000	445000	25000	8.177528089887641	95.0%	0.879	-6.08021533888798
chr1	88640001	88675000	chr1	88640001	88880000	240000	35000	15.333333333333332	95.0%	0.761	-1.4151155496890202
chr1	88015001	88035000	chr1	87745001	88035000	290000	20000	11.913793103448276	95.0%	0.7275	-1.7003652059640604
chr1	88600001	88630000	chr1	88270001	88630000	360000	30000	8.960648148148147	95.0%	0.96	-2.751708062717328
chr1	88635001	88670000	chr1	88515001	88670000	155000	35000	21.94930875576037	95.0%	0.618	-1.0627478073316603
chr1	88150001	88170000	chr1	88150001	88315000	165000	20000	20.143939393939394	95.0%	0.868	-1.7128263138123867
chr1	89470001	89495000	chr1	89470001	89630000	160000	25000	17.53125	95.0%	0.6595	-1.2529084617084698
chr1	88685001	88720000	chr1	88685001	88880000	195000	35000	18.50915750915751	95.0%	0.914	-2.189692553447847
chr1	90145001	90170000	chr1	90145001	90470000	325000	25000	10.535384615384615	95.0%	0.893	-2.929192879423468
chr1	88865001	88885000	chr1	88615001	88885000	270000	20000	14.518518518518519	95.0%	0.035500000000000004	1.7173768967185448
chr1	89340001	89365000	chr1	88945001	89365000	420000	25000	9.719047619047618	95.0%	0.22949999999999998	0.24376280994680996
chr1	89405001	89430000	chr1	88935001	89430000	495000	25000	5.646464646464646	95.0%	0.977	-8.093993110559166
chr1	89605001	89635000	chr1	89480001	89635000	155000	30000	21.46236559139785	95.0%	0.796	-2.060607078743806
chr1	90030001	90060000	chr1	90030001	90150000	120000	30000	22.743055555555557	95.0%	0.784	-1.7910002389714967
chr1	90105001	90125000	chr1	90105001	90660000	555000	20000	7.004504504504505	95.0%	0.347	-1.070061887391142
chr1	91090001	91120000	chr1	90940001	91120000	180000	30000	16.555555555555554	95.0%	0.721	-1.1472007556779051
chr1	91160001	91180000	chr1	90690001	91180000	490000	20000	6.732142857142857	95.0%	0.723	-1.5298076878553402
chr1	93070001	93085000	chr1	92925001	93085000	160000	15000	16.645833333333332	95.0%	0.791	-1.2935117513088006
chr1	92445001	92465000	chr1	92445001	92635000	190000	20000	17.236842105263158	95.0%	0.5735	-1.2945464399883866
chr1	91990001	92010000	chr1	91990001	92630000	640000	20000	6.330078125	95.0%	0.1455	0.9138544882821859
chr1	92340001	92370000	chr1	91950001	92370000	420000	30000	9.170634920634921	95.0%	0.542	-1.916208978305228
chr1	92615001	92635000	chr1	92270001	92635000	365000	20000	8.89041095890411	95.0%	0.669	-1.8809107312978026
chr1	93260001	93290000	chr1	93000001	93290000	290000	30000	12.310344827586206	95.0%	0.8005	-2.158640287313612
chr1	94320001	94340000	chr1	94015001	94340000	325000	20000	13.692307692307692	95.0%	0.028	8.499085798739193
chr1	94750001	94770000	chr1	94485001	94770000	285000	20000	14.236842105263158	95.0%	0.999	-19.426774866965655
chr1	94815001	94840000	chr1	94815001	94990000	175000	25000	18.25142857142857	95.0%	0.846	-1.570669621055364
chr1	93975001	93990000	chr1	93975001	94485000	510000	15000	7.803921568627451	95.0%	0.9444999999999999	-5.835615427654062
chr1	94030001	94055000	chr1	94030001	94475000	445000	25000	10.424719101123596	95.0%	0.52	-3.2176955543198122
chr1	94480001	94495000	chr1	94175001	94495000	320000	15000	13.630208333333334	95.0%	0.869	-3.200673202737902
chr1	94465001	94480000	chr1	94465001	95050000	585000	15000	10.492877492877492	95.0%	0.953	-11.802598263601931
chr1	95560001	95575000	chr1	95370001	95575000	205000	15000	16.64227642276423	95.0%	0.738	-1.750569235465757
chr1	96425001	96460000	chr1	96220001	96460000	240000	35000	13.505952380952381	95.0%	0.827	-2.4278405274438426
chr1	95275001	95300000	chr1	95275001	95525000	250000	25000	10.456	95.0%	0.942	-2.1959172208542816
chr1	96185001	96205000	chr1	96185001	96395000	210000	20000	15.077380952380953	95.0%	0.593	-1.216219809579012
chr1	96210001	96230000	chr1	96210001	96410000	200000	20000	15.25	95.0%	0.6245	-1.1110621479396239
chr1	96320001	96340000	chr1	96320001	96545000	225000	20000	14.883333333333333	95.0%	0.725	-2.184301956032987
chr1	97505001	97525000	chr1	97505001	97690000	185000	20000	16.16891891891892	95.0%	0.766	-1.5028848133469246
chr1	98090001	98110000	chr1	98090001	98490000	400000	20000	10.040625	95.0%	0.7895	-5.463332122802693
chr1	97280001	97305000	chr1	97170001	97305000	135000	25000	18.91111111111111	95.0%	0.929	-1.886878870212829
chr1	96620001	96635000	chr1	96620001	96835000	215000	15000	13.604651162790697	95.0%	0.68	-1.5115600040590327
chr1	97380001	97415000	chr1	97380001	97525000	145000	35000	21.403940886699505	95.0%	0.76	-1.5406428147862485
chr1	98485001	98500000	chr1	97990001	98500000	510000	15000	6.96078431372549	95.0%	0.961	-6.772032246040439
chr1	97655001	97680000	chr1	97655001	98510000	855000	25000	4.661988304093567	95.0%	0.741	-2.7119673908289483
chr1	98050001	98075000	chr1	98050001	98420000	370000	25000	10.075675675675676	95.0%	0.5155000000000001	-1.4719029040976401
chr1	98455001	98475000	chr1	97805001	98475000	670000	20000	7.251865671641791	95.0%	0.0625	2.412458248147534
chr1	100155001	100175000	chr1	99785001	100175000	390000	20000	9.08974358974359	95.0%	0.8694999999999999	-2.449166881633562
chr1	99380001	99405000	chr1	99155001	99405000	250000	25000	10.98	95.0%	0.969	-3.5336272781646527
chr1	99725001	99745000	chr1	99450001	99745000	295000	20000	11.38135593220339	95.0%	0.898	-2.3624778264185826
chr1	100360001	100395000	chr1	100085001	100395000	310000	35000	12.08294930875576	95.0%	0.915	-3.0577196843466488
chr1	100335001	100360000	chr1	100175001	100360000	185000	25000	17.56216216216216	95.0%	0.469	-1.6913322459301712
chr1	100580001	100605000	chr1	100580001	100860000	280000	25000	12.07857142857143	95.0%	0.8815	-2.554896370199672
chr1	100850001	100870000	chr1	99825001	100870000	1045000	20000	4.360047846889952	95.0%	0.324	-1.6436511240316267
chr1	99795001	99820000	chr1	99795001	100380000	585000	25000	6.570940170940171	95.0%	0.433	-0.8461641914314607
chr1	100875001	100890000	chr1	100525001	100890000	365000	15000	9.333333333333334	95.0%	0.85	-3.219272370141685
chr1	100940001	100975000	chr1	100940001	101290000	350000	35000	11.222448979591837	95.0%	0.8614999999999999	-4.944125494972529
chr1	100610001	100635000	chr1	100610001	100870000	260000	25000	12.561538461538461	95.0%	0.6425	-1.7489178291440508
chr1	103505001	103520000	chr1	103360001	103520000	160000	15000	15.270833333333334	95.0%	0.534	-0.8430414217595218
chr1	103590001	103620000	chr1	103330001	103620000	290000	30000	5.370689655172414	95.0%	0.92	-1.3340147609945605
chr1	103930001	103945000	chr1	103930001	104065000	135000	15000	18.82716049382716	95.0%	0.7	-0.9021114002233027
chr1	105575001	105610000	chr1	105395001	105610000	215000	35000	11.438538205980066	95.0%	0.884	-1.4381198599922467
chr1	104920001	104945000	chr1	104920001	105115000	195000	25000	11.943589743589744	95.0%	0.915	-1.8381136082995388
chr1	104855001	104880000	chr1	104855001	105100000	245000	25000	9.987755102040817	95.0%	0.85	-1.4667076500485239
chr1	106250001	106270000	chr1	106095001	106270000	175000	20000	16.59285714285714	95.0%	0.793	-1.1204029474289263
chr1	106405001	106440000	chr1	106190001	106440000	250000	35000	11.617142857142856	95.0%	0.8069999999999999	-1.6329711312072517
chr1	107740001	107760000	chr1	107090001	107760000	670000	20000	7.263059701492537	95.0%	0.006500000000000001	10.521521322690027
chr1	108470001	108490000	chr1	108470001	108645000	175000	20000	13.157142857142857	95.0%	0.764	-1.8768664674579056
chr1	107755001	107775000	chr1	107755001	108080000	325000	20000	9.86923076923077	95.0%	0.957	-3.141265680055476
chr1	108195001	108215000	chr1	108195001	108705000	510000	20000	5.7973684210526315	95.0%	0.134	0.3503421234148862
chr1	109085001	109110000	chr1	109085001	109260000	175000	25000	15.817142857142859	95.0%	0.637	-1.392963126246486
chr1	109195001	109220000	chr1	109195001	109375000	180000	25000	17.15	95.0%	0.631	-0.7644702849569552
chr1	109995001	110015000	chr1	109720001	110015000	295000	20000	12.046610169491526	95.0%	0.541	-4.274469308806984
chr1	109795001	109825000	chr1	109795001	110015000	220000	30000	16.393939393939394	95.0%	0.6985	-4.644250032672579
chr1	110295001	110315000	chr1	110295001	110520000	225000	20000	14.0	95.0%	0.487	-1.350954675224166
chr1	109835001	109855000	chr1	109835001	110010000	175000	20000	16.414285714285715	95.0%	0.997	-5.073453067940627
chr1	109535001	109560000	chr1	109535001	110040000	505000	25000	7.265346534653466	95.0%	0.157	-0.5748899768598457
chr1	109770001	109790000	chr1	109770001	110020000	250000	20000	14.01	95.0%	0.0485	2.778619712659834
chr1	110500001	110515000	chr1	110500001	110680000	180000	15000	16.435185185185187	95.0%	0.692	-1.7083621430324474
chr1	111485001	111505000	chr1	111485001	111765000	280000	20000	12.941964285714286	95.0%	0.627	-0.7929756390356096
chr1	110770001	110790000	chr1	110580001	110790000	210000	20000	15.68452380952381	95.0%	0.40349999999999997	-0.7382232115528956
chr1	112095001	112130000	chr1	111855001	112130000	275000	35000	12.21038961038961	95.0%	0.677	-0.9115702750391773
chr1	112105001	112135000	chr1	112105001	112350000	245000	30000	13.829931972789117	95.0%	0.393	-2.048403091749771
chr1	112140001	112160000	chr1	112140001	112330000	190000	20000	9.256578947368421	95.0%	0.993	-2.6456931779173587
chr1	112340001	112365000	chr1	111980001	112365000	385000	25000	8.077922077922079	95.0%	0.649	-1.3869160284862072
chr1	112140001	112165000	chr1	111805001	112165000	360000	25000	5.936111111111112	95.0%	0.9824999999999999	-2.7671898256871104
chr1	112705001	112725000	chr1	112460001	112725000	265000	20000	8.674528301886792	95.0%	0.769	-1.4124456745510248
chr1	111765001	111790000	chr1	111765001	112100000	335000	25000	9.325373134328357	95.0%	0.843	-1.7636563161908958
chr1	112700001	112715000	chr1	112700001	113100000	400000	15000	5.7875000000000005	95.0%	0.9	-2.087057027718312
chr1	113090001	113125000	chr1	113090001	113455000	365000	35000	9.86692759295499	95.0%	0.966	-3.4885687243524313
chr1	113370001	113390000	chr1	113140001	113390000	250000	20000	15.85	95.0%	0.186	-0.6618390738588369
chr1	113130001	113145000	chr1	113130001	113800000	670000	15000	7.186567164179105	95.0%	0.07300000000000001	-1.6771202302131503
chr1	113420001	113450000	chr1	113420001	113635000	215000	30000	16.186046511627907	95.0%	0.6	-1.7281536079097752
chr1	113040001	113060000	chr1	112715001	113060000	345000	20000	11.021739130434783	95.0%	0.016	1.7405248441944339
chr1	113940001	113960000	chr1	113940001	114395000	455000	20000	8.255494505494505	95.0%	0.94	-4.6310913326162835
chr1	114510001	114545000	chr1	114330001	114545000	215000	35000	15.481727574750831	95.0%	0.946	-2.4186457158494186
chr1	114275001	114300000	chr1	113935001	114300000	365000	25000	10.821917808219178	95.0%	0.232	0.1502377723882535
chr1	114480001	114505000	chr1	114365001	114505000	140000	25000	23.557142857142857	95.0%	0.7355	-1.0837764563563812
chr1	114320001	114335000	chr1	114320001	114685000	365000	15000	9.34703196347032	95.0%	0.776	-1.7021558595874333
chr1	115200001	115225000	chr1	115200001	115450000	250000	25000	14.568000000000001	95.0%	0.8075	-2.8451714340327547
chr1	115005001	115040000	chr1	114820001	115040000	220000	35000	14.974025974025974	95.0%	0.4565	-1.2429813652397086
chr1	114920001	114950000	chr1	114800001	114950000	150000	30000	19.633333333333333	95.0%	0.67	-0.7912558647686636
